Epoch	P1	P2	P3	P4	P5	P6	P7	P8
264.6010	0.00355	0.18066	0.19240	0.17964	0.17119	0.17354	0.16199	0.14429
264.6510	0.00356	0.18013	0.19189	0.17936	0.17107	0.17351	0.16191	0.14416
264.7010	0.00355	0.17894	0.19068	0.17839	0.17031	0.17280	0.16118	0.14327
264.7510	0.00352	0.17754	0.18937	0.17721	0.16926	0.17186	0.16048	0.14280
264.8010	0.00353	0.17832	0.19030	0.17810	0.17016	0.17275	0.16120	0.14328
264.8510	0.00353	0.17853	0.19019	0.17799	0.17002	0.17264	0.16119	0.14364
264.9010	0.00360	0.17989	0.19142	0.17919	0.17110	0.17361	0.16176	0.14405
264.9510	0.00357	0.17867	0.19019	0.17808	0.17013	0.17270	0.16100	0.14348
265.0010	0.00357	0.17834	0.18980	0.17762	0.16969	0.17225	0.16054	0.14309
265.0510	0.00355	0.17718	0.18862	0.17658	0.16869	0.17126	0.15971	0.14236
265.1010	0.00350	0.17531	0.18662	0.17470	0.16701	0.16969	0.15837	0.14133
265.1510	0.00352	0.17515	0.18646	0.17465	0.16702	0.16971	0.15833	0.14114
265.2010	0.00353	0.17535	0.18668	0.17492	0.16723	0.16986	0.15835	0.14140
265.2510	0.00353	0.17621	0.18734	0.17529	0.16739	0.17000	0.15842	0.14124
265.3010	0.00357	0.17783	0.18885	0.17663	0.16856	0.17111	0.15922	0.14181
265.3510	0.00360	0.17862	0.18967	0.17739	0.16917	0.17173	0.15983	0.14265
265.4010	0.00357	0.17730	0.18858	0.17665	0.16875	0.17142	0.15957	0.14258
265.4510	0.00357	0.17739	0.18865	0.17668	0.16879	0.17150	0.15965	0.14248
265.5010	0.00355	0.17718	0.18840	0.17628	0.16838	0.17119	0.15974	0.14344
265.5510	0.00357	0.17797	0.18920	0.17707	0.16903	0.17178	0.16007	0.14376
265.6010	0.00354	0.17759	0.18893	0.17679	0.16881	0.17164	0.16007	0.14404
265.6510	0.00352	0.17681	0.18825	0.17635	0.16847	0.17132	0.15976	0.14407
265.7010	0.00352	0.17648	0.18789	0.17606	0.16827	0.17122	0.15961	0.14389
265.7510	0.00351	0.17630	0.18767	0.17577	0.16785	0.17078	0.15923	0.14351
265.8010	0.00349	0.17614	0.18751	0.17554	0.16770	0.17072	0.15931	0.14366
265.8510	0.00345	0.17542	0.18693	0.17492	0.16708	0.17012	0.15895	0.14371
265.9010	0.00345	0.17530	0.18699	0.17508	0.16726	0.17027	0.15907	0.14389
265.9510	0.00345	0.17496	0.18667	0.17480	0.16696	0.16992	0.15875	0.14344
266.0010	0.00348	0.17574	0.18733	0.17541	0.16749	0.17041	0.15900	0.14340
266.0510	0.00349	0.17647	0.18807	0.17605	0.16807	0.17097	0.15956	0.14425
266.1010	0.00349	0.17664	0.18827	0.17615	0.16810	0.17104	0.15974	0.14465
266.1510	0.00345	0.17596	0.18784	0.17581	0.16793	0.17083	0.15968	0.14476
266.2010	0.00345	0.17549	0.18716	0.17513	0.16724	0.17014	0.15900	0.14395
266.2510	0.00346	0.17600	0.18774	0.17562	0.16758	0.17040	0.15911	0.14376
266.3010	0.00346	0.17572	0.18736	0.17521	0.16711	0.16994	0.15874	0.14343
266.3510	0.00346	0.17565	0.18714	0.17495	0.16681	0.16960	0.15826	0.14271
266.4010	0.00345	0.17487	0.18641	0.17440	0.16638	0.16916	0.15771	0.14189
266.4510	0.00344	0.17424	0.18601	0.17430	0.16643	0.16921	0.15770	0.14186
266.5010	0.00347	0.17536	0.18701	0.17521	0.16716	0.16987	0.15823	0.14214
266.5510	0.00347	0.17584	0.18741	0.17548	0.16732	0.16991	0.15824	0.14214
266.6010	0.00347	0.17571	0.18713	0.17514	0.16695	0.16958	0.15806	0.14234
266.6510	0.00344	0.17530	0.18672	0.17467	0.16653	0.16921	0.15792	0.14235
266.7010	0.00342	0.17385	0.18537	0.17352	0.16564	0.16843	0.15721	0.14154
266.7510	0.00343	0.17377	0.18525	0.17339	0.16545	0.16821	0.15703	0.14140
266.8010	0.00344	0.17368	0.18510	0.17322	0.16530	0.16804	0.15702	0.14173
266.8510	0.00345	0.17420	0.18581	0.17387	0.16588	0.16853	0.15737	0.14174
266.9010	0.00345	0.17475	0.18646	0.17444	0.16641	0.16905	0.15773	0.14213
266.9510	0.00346	0.17513	0.18699	0.17495	0.16690	0.16950	0.15813	0.14262
267.0010	0.00346	0.17565	0.18764	0.17556	0.16745	0.16999	0.15861	0.14317
267.0510	0.00343	0.17412	0.18609	0.17417	0.16627	0.16888	0.15771	0.14250
267.1010	0.00344	0.17452	0.18620	0.17418	0.16631	0.16892	0.15764	0.14244
267.1510	0.00346	0.17672	0.18841	0.17603	0.16796	0.17046	0.15883	0.14321
267.2010	0.00349	0.17771	0.18952	0.17713	0.16898	0.17143	0.15971	0.14419
267.2510	0.00348	0.17687	0.18888	0.17671	0.16863	0.17108	0.15949	0.14423
267.3010	0.00349	0.17717	0.18914	0.17692	0.16878	0.17128	0.15952	0.14394
267.3510	0.00352	0.17748	0.18937	0.17715	0.16893	0.17135	0.15943	0.14373
267.4010	0.00354	0.17697	0.18870	0.17666	0.16852	0.17092	0.15885	0.14289
267.4510	0.00352	0.17718	0.18855	0.17621	0.16795	0.17036	0.15838	0.14240
267.5010	0.00358	0.17860	0.18984	0.17739	0.16894	0.17123	0.15892	0.14263
267.5510	0.00356	0.17745	0.18878	0.17662	0.16840	0.17072	0.15856	0.14236
267.6010	0.00356	0.17680	0.18829	0.17638	0.16833	0.17076	0.15852	0.14216
267.6510	0.00353	0.17584	0.18757	0.17590	0.16801	0.17050	0.15832	0.14191
267.7010	0.00352	0.17557	0.18720	0.17548	0.16758	0.17016	0.15817	0.14192
267.7510	0.00350	0.17467	0.18637	0.17470	0.16682	0.16939	0.15755	0.14139
267.8010	0.00349	0.17485	0.18673	0.17513	0.16729	0.16975	0.15771	0.14155
267.8510	0.00348	0.17479	0.18658	0.17500	0.16718	0.16973	0.15799	0.14274
267.9010	0.00345	0.17341	0.18540	0.17410	0.16652	0.16908	0.15733	0.14198
267.9510	0.00346	0.17330	0.18538	0.17416	0.16666	0.16925	0.15738	0.14178
268.0010	0.00345	0.17379	0.18586	0.17457	0.16707	0.16962	0.15775	0.14216
268.0510	0.00341	0.17243	0.18459	0.17337	0.16598	0.16858	0.15699	0.14146
268.1010	0.00344	0.17430	0.18631	0.17481	0.16711	0.16959	0.15782	0.14206
268.1510	0.00345	0.17495	0.18659	0.17481	0.16696	0.16936	0.15763	0.14178
268.2010	0.00347	0.17460	0.18622	0.17458	0.16674	0.16912	0.15723	0.14133
268.2510	0.00349	0.17498	0.18646	0.17472	0.16677	0.16913	0.15717	0.14121
268.3010	0.00351	0.17593	0.18772	0.17600	0.16804	0.17036	0.15817	0.14208
268.3510	0.00348	0.17579	0.18773	0.17591	0.16793	0.17026	0.15818	0.14211
268.4010	0.00345	0.17466	0.18659	0.17498	0.16724	0.16974	0.15786	0.14204
268.4510	0.00343	0.17460	0.18664	0.17488	0.16718	0.16974	0.15796	0.14224
268.5010	0.00342	0.17430	0.18635	0.17461	0.16692	0.16952	0.15776	0.14184
268.5510	0.00343	0.17437	0.18641	0.17475	0.16708	0.16965	0.15781	0.14189
268.6010	0.00344	0.17470	0.18680	0.17515	0.16747	0.17008	0.15810	0.14212
268.6510	0.00345	0.17508	0.18722	0.17553	0.16776	0.17038	0.15835	0.14210
268.7010	0.00346	0.17605	0.18817	0.17625	0.16830	0.17090	0.15871	0.14226
268.7510	0.00348	0.17615	0.18817	0.17633	0.16842	0.17105	0.15866	0.14188
268.8010	0.00347	0.17558	0.18746	0.17570	0.16785	0.17046	0.15799	0.14128
268.8510	0.00347	0.17506	0.18706	0.17547	0.16771	0.17044	0.15811	0.14178
268.9010	0.00345	0.17413	0.18621	0.17479	0.16720	0.16999	0.15792	0.14219
268.9510	0.00344	0.17392	0.18577	0.17430	0.16672	0.16952	0.15764	0.14234
269.0010	0.00347	0.17509	0.18694	0.17540	0.16774	0.17047	0.15828	0.14258
269.0510	0.00345	0.17395	0.18603	0.17471	0.16724	0.17010	0.15816	0.14280
269.1010	0.00348	0.17413	0.18626	0.17509	0.16764	0.17050	0.15846	0.14305
269.1510	0.00343	0.17354	0.18555	0.17432	0.16700	0.16987	0.15797	0.14238
269.2010	0.00345	0.17413	0.18597	0.17454	0.16708	0.16991	0.15798	0.14242
269.2510	0.00347	0.17341	0.18538	0.17427	0.16703	0.16990	0.15779	0.14208
269.3010	0.00348	0.17374	0.18554	0.17437	0.16708	0.16992	0.15766	0.14172
269.3510	0.00350	0.17437	0.18613	0.17487	0.16740	0.17018	0.15769	0.14130
269.4010	0.00350	0.17436	0.18619	0.17499	0.16757	0.17039	0.15794	0.14145
269.4510	0.00347	0.17425	0.18620	0.17493	0.16751	0.17030	0.15797	0.14139
269.5010	0.00348	0.17567	0.18766	0.17610	0.16851	0.17117	0.15866	0.14178
269.5510	0.00349	0.17584	0.18794	0.17642	0.16880	0.17146	0.15886	0.14176
269.6010	0.00347	0.17465	0.18684	0.17547	0.16805	0.17079	0.15846	0.14185
269.6510	0.00345	0.17514	0.18727	0.17567	0.16810	0.17087	0.15877	0.14274
269.7010	0.00343	0.17436	0.18669	0.17515	0.16771	0.17053	0.15853	0.14248
269.7510	0.00341	0.17418	0.18649	0.17486	0.16736	0.17021	0.15845	0.14268
269.8010	0.00340	0.17368	0.18592	0.17422	0.16666	0.16957	0.15803	0.14254
269.8510	0.00339	0.17278	0.18494	0.17329	0.16579	0.16873	0.15729	0.14189
269.9010	0.00340	0.17372	0.18596	0.17428	0.16671	0.16965	0.15798	0.14265
269.9510	0.00338	0.17230	0.18467	0.17325	0.16589	0.16890	0.15723	0.14198
270.0010	0.00334	0.17086	0.18329	0.17195	0.16473	0.16782	0.15647	0.14190
270.0510	0.00338	0.17168	0.18412	0.17282	0.16553	0.16858	0.15699	0.14242
270.1010	0.00338	0.17134	0.18375	0.17253	0.16528	0.16834	0.15686	0.14253
270.1510	0.00339	0.17266	0.18501	0.17350	0.16597	0.16902	0.15749	0.14286
270.2010	0.00340	0.17185	0.18413	0.17283	0.16544	0.16853	0.15692	0.14215
270.2510	0.00342	0.17230	0.18439	0.17300	0.16549	0.16844	0.15665	0.14166
270.3010	0.00339	0.17174	0.18399	0.17276	0.16540	0.16840	0.15662	0.14158
270.3510	0.00339	0.17244	0.18471	0.17322	0.16573	0.16872	0.15702	0.14201
270.4010	0.00339	0.17184	0.18409	0.17281	0.16548	0.16848	0.15665	0.14139
270.4510	0.00336	0.17070	0.18297	0.17170	0.16445	0.16743	0.15582	0.14086
270.5010	0.00338	0.17091	0.18317	0.17199	0.16473	0.16769	0.15623	0.14190
270.5510	0.00339	0.17050	0.18269	0.17163	0.16440	0.16735	0.15587	0.14177
270.6010	0.00338	0.17059	0.18259	0.17140	0.16409	0.16702	0.15554	0.14124
270.6510	0.00340	0.17079	0.18283	0.17158	0.16427	0.16724	0.15598	0.14244
270.7010	0.00340	0.17170	0.18385	0.17250	0.16510	0.16798	0.15671	0.14304
270.7510	0.00337	0.17063	0.18256	0.17118	0.16386	0.16682	0.15597	0.14301
270.8010	0.00337	0.17133	0.18339	0.17193	0.16451	0.16747	0.15661	0.14374
270.8510	0.00340	0.17255	0.18437	0.17277	0.16517	0.16802	0.15693	0.14367
270.9010	0.00342	0.17317	0.18499	0.17322	0.16548	0.16820	0.15695	0.14352
270.9510	0.00343	0.17382	0.18561	0.17379	0.16602	0.16863	0.15726	0.14388
271.0010	0.00343	0.17511	0.18678	0.17466	0.16668	0.16916	0.15768	0.14381
271.0510	0.00342	0.17473	0.18645	0.17436	0.16643	0.16891	0.15748	0.14341
271.1010	0.00343	0.17579	0.18737	0.17510	0.16698	0.16940	0.15778	0.14337
271.1510	0.00342	0.17573	0.18728	0.17495	0.16674	0.16913	0.15749	0.14303
271.2010	0.00343	0.17619	0.18774	0.17539	0.16714	0.16948	0.15780	0.14305
271.2510	0.00342	0.17517	0.18676	0.17463	0.16651	0.16880	0.15710	0.14206
271.3010	0.00339	0.17371	0.18550	0.17350	0.16550	0.16787	0.15640	0.14168
271.3510	0.00341	0.17389	0.18578	0.17387	0.16586	0.16812	0.15649	0.14150
271.4010	0.00340	0.17368	0.18562	0.17383	0.16595	0.16828	0.15678	0.14194
271.4510	0.00343	0.17412	0.18599	0.17408	0.16609	0.16838	0.15673	0.14161
271.5010	0.00342	0.17451	0.18652	0.17465	0.16668	0.16890	0.15704	0.14165
271.5510	0.00342	0.17449	0.18665	0.17489	0.16697	0.16915	0.15707	0.14138
271.6010	0.00337	0.17233	0.18462	0.17309	0.16538	0.16771	0.15614	0.14097
271.6510	0.00340	0.17279	0.18500	0.17350	0.16572	0.16800	0.15608	0.14039
271.7010	0.00341	0.17212	0.18425	0.17287	0.16518	0.16749	0.15564	0.14009
271.7510	0.00341	0.17274	0.18503	0.17359	0.16585	0.16816	0.15616	0.14053
271.8010	0.00344	0.17489	0.18716	0.17540	0.16737	0.16954	0.15726	0.14117
271.8510	0.00345	0.17520	0.18752	0.17577	0.16774	0.16993	0.15758	0.14149
271.9010	0.00344	0.17425	0.18654	0.17486	0.16688	0.16904	0.15676	0.14061
271.9510	0.00346	0.17475	0.18710	0.17551	0.16748	0.16956	0.15703	0.14067
272.0010	0.00345	0.17502	0.18733	0.17568	0.16759	0.16970	0.15707	0.14069
272.0510	0.00345	0.17542	0.18764	0.17595	0.16784	0.16993	0.15737	0.14094
272.1010	0.00344	0.17504	0.18750	0.17581	0.16774	0.16979	0.15714	0.14063
272.1510	0.00347	0.17750	0.18981	0.17765	0.16922	0.17104	0.15820	0.14148
272.2010	0.00345	0.17631	0.18866	0.17656	0.16823	0.17019	0.15757	0.14117
272.2510	0.00342	0.17605	0.18829	0.17607	0.16775	0.16972	0.15743	0.14144
272.3010	0.00343	0.17583	0.18797	0.17578	0.16749	0.16950	0.15720	0.14135
272.3510	0.00344	0.17686	0.18895	0.17657	0.16813	0.17010	0.15772	0.14178
272.4010	0.00339	0.17567	0.18790	0.17560	0.16733	0.16941	0.15717	0.14105
272.4510	0.00339	0.17669	0.18906	0.17665	0.16834	0.17033	0.15791	0.14155
272.5010	0.00340	0.17621	0.18852	0.17613	0.16790	0.17000	0.15770	0.14133
272.5510	0.00342	0.17617	0.18857	0.17634	0.16825	0.17042	0.15800	0.14153
272.6010	0.00344	0.17756	0.18989	0.17757	0.16930	0.17135	0.15868	0.14210
272.6510	0.00343	0.17631	0.18868	0.17660	0.16854	0.17067	0.15813	0.14157
272.7010	0.00343	0.17651	0.18881	0.17661	0.16841	0.17055	0.15806	0.14159
272.7510	0.00346	0.17699	0.18921	0.17695	0.16875	0.17097	0.15865	0.14257
272.8010	0.00347	0.17625	0.18859	0.17648	0.16833	0.17055	0.15822	0.14222
272.8510	0.00346	0.17535	0.18758	0.17561	0.16752	0.16976	0.15754	0.14193
272.9010	0.00346	0.17488	0.18714	0.17525	0.16725	0.16946	0.15729	0.14182
272.9510	0.00348	0.17615	0.18843	0.17638	0.16824	0.17043	0.15804	0.14224
273.0010	0.00346	0.17543	0.18779	0.17580	0.16779	0.17001	0.15768	0.14187
273.0510	0.00349	0.17619	0.18831	0.17623	0.16811	0.17025	0.15776	0.14162
273.1010	0.00349	0.17591	0.18800	0.17597	0.16795	0.17020	0.15779	0.14163
273.1510	0.00351	0.17698	0.18894	0.17667	0.16844	0.17064	0.15809	0.14170
273.2010	0.00353	0.17761	0.18959	0.17725	0.16893	0.17110	0.15846	0.14195
273.2510	0.00352	0.17762	0.18951	0.17704	0.16860	0.17082	0.15837	0.14204
273.3010	0.00355	0.17897	0.19071	0.17803	0.16938	0.17143	0.15873	0.14202
273.3510	0.00354	0.17870	0.19051	0.17795	0.16937	0.17139	0.15853	0.14161
273.4010	0.00352	0.17792	0.18978	0.17736	0.16888	0.17088	0.15808	0.14137
273.4510	0.00352	0.17775	0.18991	0.17770	0.16933	0.17130	0.15848	0.14207
273.5010	0.00353	0.17858	0.19073	0.17844	0.16999	0.17197	0.15917	0.14293
273.5510	0.00352	0.17890	0.19109	0.17870	0.17017	0.17205	0.15921	0.14284
273.6010	0.00350	0.17780	0.19036	0.17830	0.16991	0.17189	0.15917	0.14303
273.6510	0.00345	0.17530	0.18781	0.17603	0.16795	0.17011	0.15786	0.14241
273.7010	0.00344	0.17502	0.18741	0.17559	0.16755	0.16971	0.15741	0.14196
273.7510	0.00346	0.17548	0.18772	0.17579	0.16768	0.16978	0.15738	0.14171
273.8010	0.00342	0.17438	0.18691	0.17509	0.16717	0.16937	0.15729	0.14184
273.8510	0.00339	0.17294	0.18547	0.17380	0.16604	0.16833	0.15644	0.14103
273.9010	0.00338	0.17278	0.18524	0.17355	0.16573	0.16793	0.15587	0.14028
273.9510	0.00338	0.17131	0.18373	0.17226	0.16465	0.16696	0.15517	0.14016
274.0010	0.00338	0.17119	0.18353	0.17202	0.16438	0.16669	0.15498	0.14009
274.0510	0.00337	0.17144	0.18388	0.17232	0.16475	0.16708	0.15525	0.14007
274.1010	0.00338	0.17213	0.18460	0.17299	0.16534	0.16755	0.15547	0.13981
274.1510	0.00338	0.17275	0.18525	0.17354	0.16581	0.16793	0.15573	0.13970
274.2010	0.00341	0.17355	0.18590	0.17407	0.16619	0.16827	0.15592	0.13953
274.2510	0.00344	0.17326	0.18546	0.17363	0.16577	0.16792	0.15554	0.13908
274.3010	0.00343	0.17334	0.18550	0.17362	0.16570	0.16790	0.15580	0.13951
274.3510	0.00342	0.17303	0.18527	0.17345	0.16555	0.16779	0.15573	0.13941
274.4010	0.00348	0.17563	0.18774	0.17566	0.16741	0.16947	0.15690	0.13997
274.4510	0.00349	0.17665	0.18876	0.17656	0.16817	0.17021	0.15772	0.14087
274.5010	0.00345	0.17470	0.18680	0.17484	0.16667	0.16881	0.15663	0.14037
274.5510	0.00343	0.17450	0.18683	0.17489	0.16671	0.16886	0.15703	0.14176
274.6010	0.00339	0.17322	0.18577	0.17402	0.16601	0.16819	0.15658	0.14158
274.6510	0.00335	0.17134	0.18384	0.17218	0.16427	0.16653	0.15527	0.14066
274.7010	0.00334	0.17068	0.18310	0.17149	0.16366	0.16596	0.15472	0.13998
274.7510	0.00331	0.16959	0.18210	0.17063	0.16290	0.16527	0.15415	0.13962
274.8010	0.00329	0.16888	0.18152	0.17015	0.16255	0.16501	0.15390	0.13930
274.8510	0.00330	0.16880	0.18130	0.16992	0.16231	0.16484	0.15389	0.13951
274.9010	0.00332	0.17020	0.18258	0.17089	0.16303	0.16548	0.15449	0.13992
274.9510	0.00334	0.16983	0.18229	0.17077	0.16298	0.16539	0.15422	0.13961
275.0010	0.00331	0.16835	0.18094	0.16971	0.16228	0.16484	0.15374	0.13907
275.0510	0.00328	0.16756	0.18021	0.16904	0.16165	0.16424	0.15333	0.13901
275.1010	0.00326	0.16601	0.17859	0.16758	0.16036	0.16297	0.15210	0.13766
275.1510	0.00328	0.16787	0.18036	0.16895	0.16143	0.16398	0.15295	0.13813
275.2010	0.00333	0.16995	0.18234	0.17071	0.16295	0.16539	0.15395	0.13842
275.2510	0.00332	0.16917	0.18151	0.17001	0.16238	0.16490	0.15360	0.13821
275.3010	0.00336	0.17058	0.18293	0.17123	0.16346	0.16597	0.15448	0.13874
275.3510	0.00335	0.17080	0.18320	0.17147	0.16376	0.16637	0.15500	0.13910
275.4010	0.00335	0.17020	0.18262	0.17096	0.16331	0.16593	0.15460	0.13883
275.4510	0.00333	0.16916	0.18167	0.17015	0.16265	0.16535	0.15422	0.13850
275.5010	0.00337	0.17070	0.18305	0.17131	0.16355	0.16614	0.15464	0.13855
275.5510	0.00340	0.17139	0.18370	0.17197	0.16408	0.16657	0.15479	0.13846
275.6010	0.00342	0.17135	0.18343	0.17175	0.16389	0.16642	0.15474	0.13851
275.6510	0.00343	0.17201	0.18405	0.17221	0.16425	0.16681	0.15523	0.13918
275.7010	0.00341	0.17211	0.18410	0.17203	0.16394	0.16652	0.15511	0.13946
275.7510	0.00344	0.17332	0.18524	0.17313	0.16489	0.16731	0.15552	0.13945
275.8010	0.00343	0.17345	0.18530	0.17306	0.16474	0.16712	0.15532	0.13900
275.8510	0.00342	0.17317	0.18523	0.17306	0.16483	0.16725	0.15536	0.13880
275.9010	0.00341	0.17335	0.18545	0.17311	0.16479	0.16728	0.15543	0.13897
275.9510	0.00341	0.17425	0.18641	0.17396	0.16559	0.16808	0.15608	0.13910
276.0010	0.00339	0.17336	0.18561	0.17338	0.16526	0.16789	0.15593	0.13934
276.0510	0.00338	0.17239	0.18483	0.17279	0.16489	0.16761	0.15566	0.13910
276.1010	0.00336	0.17195	0.18442	0.17245	0.16465	0.16746	0.15553	0.13894
276.1510	0.00337	0.17141	0.18403	0.17216	0.16442	0.16719	0.15520	0.13863
276.2010	0.00334	0.17032	0.18283	0.17117	0.16369	0.16652	0.15460	0.13812
276.2510	0.00335	0.17159	0.18392	0.17197	0.16425	0.16698	0.15490	0.13801
276.3010	0.00334	0.17125	0.18356	0.17173	0.16415	0.16694	0.15481	0.13763
276.3510	0.00335	0.17081	0.18305	0.17132	0.16373	0.16647	0.15426	0.13695
276.4010	0.00335	0.17071	0.18285	0.17119	0.16363	0.16630	0.15403	0.13669
276.4510	0.00339	0.17153	0.18360	0.17184	0.16408	0.16672	0.15431	0.13702
276.5010	0.00343	0.17339	0.18534	0.17336	0.16536	0.16793	0.15532	0.13765
276.5510	0.00341	0.17224	0.18439	0.17273	0.16498	0.16771	0.15536	0.13854
276.6010	0.00340	0.17301	0.18520	0.17333	0.16545	0.16812	0.15580	0.13903
276.6510	0.00341	0.17432	0.18641	0.17428	0.16620	0.16879	0.15649	0.13973
276.7010	0.00338	0.17305	0.18531	0.17336	0.16543	0.16812	0.15605	0.13942
276.7510	0.00337	0.17214	0.18431	0.17254	0.16467	0.16732	0.15526	0.13851
276.8010	0.00335	0.17122	0.18330	0.17159	0.16380	0.16651	0.15455	0.13783
276.8510	0.00335	0.17103	0.18313	0.17149	0.16372	0.16644	0.15453	0.13786
276.9010	0.00339	0.17212	0.18430	0.17264	0.16481	0.16752	0.15542	0.13890
276.9510	0.00335	0.17069	0.18299	0.17160	0.16404	0.16680	0.15475	0.13841
277.0010	0.00336	0.17072	0.18291	0.17148	0.16391	0.16674	0.15483	0.13861
277.0510	0.00336	0.17019	0.18242	0.17110	0.16361	0.16647	0.15465	0.13858
277.1010	0.00337	0.17058	0.18295	0.17148	0.16391	0.16676	0.15501	0.13910
277.1510	0.00337	0.17041	0.18268	0.17141	0.16397	0.16687	0.15500	0.13910
277.2010	0.00335	0.17008	0.18229	0.17104	0.16362	0.16654	0.15469	0.13865
277.2510	0.00332	0.16915	0.18134	0.17014	0.16283	0.16583	0.15418	0.13831
277.3010	0.00333	0.17009	0.18233	0.17094	0.16348	0.16650	0.15486	0.13934
277.3510	0.00337	0.17253	0.18474	0.17299	0.16516	0.16802	0.15611	0.14012
277.4010	0.00337	0.17257	0.18479	0.17308	0.16529	0.16821	0.15628	0.14025
277.4510	0.00339	0.17260	0.18480	0.17323	0.16554	0.16850	0.15648	0.14061
277.5010	0.00339	0.17263	0.18473	0.17325	0.16554	0.16850	0.15645	0.14065
277.5510	0.00339	0.17341	0.18550	0.17384	0.16608	0.16895	0.15663	0.14049
277.6010	0.00338	0.17313	0.18529	0.17367	0.16592	0.16876	0.15648	0.14045
277.6510	0.00335	0.17153	0.18370	0.17232	0.16481	0.16775	0.15565	0.13987
277.7010	0.00333	0.17080	0.18318	0.17187	0.16446	0.16746	0.15545	0.13999
277.7510	0.00332	0.17038	0.18275	0.17144	0.16408	0.16711	0.15517	0.13966
277.8010	0.00334	0.17105	0.18349	0.17216	0.16477	0.16781	0.15582	0.14028
277.8510	0.00335	0.17295	0.18525	0.17350	0.16582	0.16868	0.15654	0.14075
277.9010	0.00340	0.17444	0.18683	0.17509	0.16725	0.17000	0.15746	0.14125
277.9510	0.00340	0.17551	0.18796	0.17604	0.16805	0.17080	0.15821	0.14198
278.0010	0.00338	0.17486	0.18714	0.17508	0.16706	0.16981	0.15745	0.14140
278.0510	0.00339	0.17507	0.18723	0.17525	0.16722	0.16997	0.15759	0.14165
278.1010	0.00340	0.17492	0.18712	0.17522	0.16730	0.17010	0.15773	0.14167
278.1510	0.00342	0.17487	0.18695	0.17506	0.16720	0.17005	0.15772	0.14197
278.2010	0.00340	0.17421	0.18617	0.17419	0.16639	0.16929	0.15719	0.14153
278.2510	0.00337	0.17334	0.18543	0.17355	0.16589	0.16890	0.15705	0.14163
278.3010	0.00338	0.17338	0.18546	0.17359	0.16593	0.16894	0.15707	0.14179
278.3510	0.00341	0.17396	0.18592	0.17398	0.16624	0.16919	0.15713	0.14169
278.4010	0.00342	0.17421	0.18620	0.17424	0.16645	0.16931	0.15705	0.14128
278.4510	0.00344	0.17563	0.18753	0.17545	0.16747	0.17020	0.15769	0.14180
278.5010	0.00342	0.17514	0.18702	0.17492	0.16698	0.16970	0.15718	0.14114
278.5510	0.00342	0.17578	0.18774	0.17550	0.16750	0.17020	0.15780	0.14192
278.6010	0.00343	0.17665	0.18860	0.17619	0.16802	0.17066	0.15822	0.14232
278.6510	0.00346	0.17772	0.18959	0.17710	0.16882	0.17139	0.15857	0.14245
278.7010	0.00346	0.17796	0.18976	0.17713	0.16882	0.17139	0.15861	0.14225
278.7510	0.00345	0.17750	0.18923	0.17659	0.16824	0.17082	0.15810	0.14182
278.8010	0.00345	0.17719	0.18896	0.17643	0.16815	0.17071	0.15789	0.14142
278.8510	0.00341	0.17662	0.18843	0.17578	0.16750	0.17007	0.15745	0.14117
278.9010	0.00341	0.17678	0.18862	0.17588	0.16758	0.17018	0.15761	0.14144
278.9510	0.00340	0.17625	0.18841	0.17585	0.16771	0.17047	0.15809	0.14228
279.0010	0.00343	0.17733	0.18947	0.17681	0.16859	0.17129	0.15869	0.14268
279.0510	0.00344	0.17847	0.19057	0.17779	0.16938	0.17197	0.15909	0.14269
279.1010	0.00347	0.17892	0.19100	0.17816	0.16967	0.17222	0.15921	0.14270
279.1510	0.00345	0.17791	0.18999	0.17730	0.16892	0.17151	0.15858	0.14201
279.2010	0.00343	0.17729	0.18947	0.17690	0.16864	0.17120	0.15814	0.14141
279.2510	0.00342	0.17576	0.18791	0.17555	0.16742	0.17005	0.15703	0.14026
279.3010	0.00346	0.17808	0.19027	0.17766	0.16923	0.17178	0.15861	0.14193
279.3510	0.00348	0.17902	0.19121	0.17850	0.16993	0.17238	0.15900	0.14212
279.4010	0.00347	0.17909	0.19142	0.17870	0.17016	0.17261	0.15908	0.14192
279.4510	0.00350	0.17929	0.19170	0.17918	0.17075	0.17317	0.15935	0.14212
279.5010	0.00350	0.17929	0.19168	0.17910	0.17066	0.17304	0.15921	0.14179
