Epoch	GAN	Discriminative
142.5010	1.00433	1.43215
142.5510	1.00737	1.43493
142.6010	1.01077	1.42591
142.6510	1.01066	1.42383
142.7010	1.01583	1.42294
142.7510	1.01063	1.42584
142.8010	1.01297	1.42910
142.8510	1.01261	1.42710
142.9010	1.00801	1.43363
142.9510	1.00518	1.43480
143.0010	1.00376	1.43805
143.0510	0.99754	1.44376
143.1010	0.98515	1.45400
143.1510	0.98609	1.45596
143.2010	0.98110	1.45767
143.2510	0.98467	1.45717
143.3010	0.98272	1.45901
143.3510	0.97888	1.47211
143.4010	0.98131	1.47161
143.4510	0.98194	1.46757
143.5010	0.97917	1.46978
143.5510	0.98496	1.46891
143.6010	0.98436	1.47453
143.6510	0.98385	1.47546
143.7010	0.98427	1.47111
143.7510	0.98520	1.46994
143.8010	0.99179	1.46299
143.8510	0.99232	1.46552
143.9010	0.99204	1.46995
143.9510	0.99513	1.46095
144.0010	0.99484	1.45715
144.0510	0.99579	1.45840
144.1010	0.99732	1.45193
144.1510	0.99501	1.45886
144.2010	0.99216	1.46293
144.2510	0.99205	1.46563
144.3010	0.99509	1.46714
144.3510	0.99586	1.45902
144.4010	1.00054	1.46236
144.4510	0.99171	1.47373
144.5010	0.98999	1.48650
144.5510	0.99728	1.48747
144.6010	0.99710	1.47773
144.6510	0.99446	1.47448
144.7010	0.99011	1.47596
144.7510	0.99596	1.47657
144.8010	1.00319	1.46158
144.8510	0.99867	1.46727
144.9010	0.99380	1.47209
144.9510	1.00047	1.46600
145.0010	1.00010	1.46401
145.0510	1.00124	1.46248
145.1010	1.00406	1.46601
145.1510	0.99847	1.47615
145.2010	1.00007	1.46694
145.2510	1.00292	1.45753
145.3010	1.00316	1.45390
145.3510	1.00649	1.45223
145.4010	1.00554	1.45160
145.4510	1.01050	1.44019
145.5010	1.01407	1.44062
145.5510	1.01532	1.43319
145.6010	1.02079	1.42231
145.6510	1.01932	1.42291
145.7010	1.01463	1.41712
145.7510	1.01456	1.42329
145.8010	1.01602	1.43216
145.8510	1.01316	1.43307
145.9010	1.01350	1.43811
145.9510	1.01932	1.42831
146.0010	1.01628	1.42814
146.0510	1.01890	1.42701
146.1010	1.02065	1.42689
146.1510	1.02592	1.42912
146.2010	1.02560	1.43132
146.2510	1.02402	1.42898
146.3010	1.02803	1.42283
146.3510	1.02505	1.42431
146.4010	1.03054	1.41779
146.4510	1.03168	1.41712
146.5010	1.02706	1.43023
146.5510	1.02947	1.42091
146.6010	1.03529	1.41584
146.6510	1.03781	1.41208
146.7010	1.03671	1.41710
146.7510	1.04062	1.41643
146.8010	1.04123	1.41416
146.8510	1.04203	1.42084
146.9010	1.04042	1.41848
146.9510	1.03627	1.43162
147.0010	1.03519	1.43392
147.0510	1.03100	1.43699
147.1010	1.02912	1.43855
147.1510	1.02126	1.44809
147.2010	1.02619	1.43934
147.2510	1.02505	1.44966
147.3010	1.02860	1.43929
147.3510	1.02901	1.43069
147.4010	1.03175	1.42875
147.4510	1.03384	1.42335
147.5010	1.03551	1.41525
147.5510	1.03886	1.41624
147.6010	1.04085	1.41628
147.6510	1.04310	1.42098
147.7010	1.04201	1.41383
147.7510	1.04242	1.41290
147.8010	1.04029	1.42211
147.8510	1.04858	1.42228
147.9010	1.04061	1.43614
147.9510	1.04113	1.43289
148.0010	1.04533	1.43221
148.0510	1.04301	1.42941
148.1010	1.04588	1.42248
148.1510	1.04770	1.42028
148.2010	1.05183	1.42381
148.2510	1.04971	1.41678
148.3010	1.05113	1.41832
148.3510	1.05316	1.41035
148.4010	1.05451	1.41193
148.4510	1.05452	1.40826
148.5010	1.05030	1.40932
148.5510	1.04308	1.41728
148.6010	1.04923	1.41802
148.6510	1.05182	1.42391
148.7010	1.05529	1.41599
148.7510	1.05207	1.41600
148.8010	1.04950	1.41410
148.8510	1.05239	1.41718
148.9010	1.05546	1.41450
148.9510	1.06196	1.41569
149.0010	1.05722	1.42483
149.0510	1.05526	1.42396
149.1010	1.05546	1.43437
149.1510	1.05818	1.43185
149.2010	1.05793	1.43314
149.2510	1.05662	1.42838
149.3010	1.05223	1.42941
149.3510	1.05247	1.42315
149.4010	1.05775	1.42058
149.4510	1.05469	1.42200
149.5010	1.05592	1.41639
149.5510	1.05781	1.40682
149.6010	1.05702	1.39957
149.6510	1.05578	1.39854
149.7010	1.05112	1.39807
149.7510	1.04619	1.40244
149.8010	1.04025	1.41474
149.8510	1.04225	1.40515
149.9010	1.04474	1.40439
149.9510	1.04277	1.40797
150.0010	1.03639	1.41713
150.0510	1.04170	1.41617
150.1010	1.03816	1.41985
150.1510	1.04470	1.41554
150.2010	1.04814	1.40396
150.2510	1.04816	1.40071
150.3010	1.04720	1.40936
150.3510	1.04984	1.41756
150.4010	1.04682	1.42521
150.4510	1.03919	1.43946
150.5010	1.03981	1.43553
150.5510	1.04227	1.43166
150.6010	1.03833	1.43452
150.6510	1.03859	1.43155
150.7010	1.04600	1.42823
150.7510	1.04546	1.42460
150.8010	1.04172	1.42437
150.8510	1.03882	1.43097
150.9010	1.03586	1.43969
150.9510	1.02856	1.44534
151.0010	1.03169	1.44859
151.0510	1.03517	1.44232
151.1010	1.02979	1.44571
151.1510	1.02275	1.45662
151.2010	1.01438	1.46702
151.2510	1.01532	1.46987
151.3010	1.01605	1.46987
151.3510	1.01294	1.47241
151.4010	1.01500	1.46921
151.4510	1.01589	1.45975
151.5010	1.01652	1.45839
151.5510	1.01265	1.46812
151.6010	1.00449	1.47974
151.6510	1.00498	1.47522
151.7010	1.00694	1.47243
151.7510	1.00511	1.46755
151.8010	1.00450	1.46859
151.8510	1.00811	1.46099
151.9010	1.00901	1.46192
151.9510	1.00984	1.46683
152.0010	1.00962	1.46730
152.0510	1.00697	1.47466
152.1010	1.00251	1.48226
152.1510	1.00468	1.47523
152.2010	1.00388	1.46662
152.2510	1.00188	1.46284
152.3010	1.00101	1.46369
152.3510	0.99578	1.47832
152.4010	0.99914	1.46984
152.4510	1.00037	1.46619
152.5010	1.00170	1.47252
152.5510	1.00108	1.46665
152.6010	0.99716	1.47396
152.6510	1.00033	1.46949
152.7010	0.99814	1.47208
152.7510	1.00095	1.46673
152.8010	1.00077	1.47481
152.8510	1.00147	1.47410
152.9010	1.00332	1.48128
152.9510	1.00646	1.47107
153.0010	1.00350	1.48310
153.0510	1.00330	1.47941
153.1010	1.00358	1.47382
153.1510	1.00531	1.47125
153.2010	1.00335	1.47169
153.2510	1.00607	1.46292
153.3010	1.00989	1.45763
153.3510	1.01093	1.45113
153.4010	1.00967	1.45274
153.4510	1.00539	1.45266
153.5010	1.00559	1.45993
153.5510	1.00183	1.46964
153.6010	0.99825	1.47742
153.6510	1.00133	1.46870
153.7010	1.00118	1.46620
153.7510	1.01041	1.44730
153.8010	1.01107	1.43987
153.8510	1.01003	1.43628
153.9010	1.01244	1.43766
153.9510	1.01431	1.44095
154.0010	1.01298	1.44082
154.0510	1.01262	1.43920
154.1010	1.01137	1.44323
154.1510	1.01399	1.43495
154.2010	1.01605	1.43106
154.2510	1.01615	1.43101
154.3010	1.01103	1.43172
154.3510	1.00898	1.43566
154.4010	1.01616	1.43678
154.4510	1.01599	1.42677
154.5010	1.01492	1.43168
154.5510	1.01297	1.44489
154.6010	1.00836	1.45478
154.6510	1.01437	1.44824
154.7010	1.01766	1.45875
154.7510	1.01256	1.46508
154.8010	1.01128	1.46512
154.8510	1.01390	1.46407
154.9010	1.01679	1.46036
154.9510	1.02365	1.45541
155.0010	1.02285	1.45651
155.0510	1.01880	1.45803
155.1010	1.01574	1.46854
155.1510	1.01238	1.46710
155.2010	1.00978	1.46734
155.2510	1.01159	1.47288
155.3010	1.00886	1.47681
155.3510	1.00065	1.48643
155.4010	1.00039	1.49641
155.4510	1.00171	1.48803
155.5010	1.00472	1.48219
155.5510	1.00444	1.47727
155.6010	1.00978	1.47943
155.6510	1.00823	1.46977
155.7010	1.00430	1.47057
155.7510	1.00035	1.48118
155.8010	1.00245	1.48681
155.8510	1.00171	1.47947
155.9010	1.00718	1.47643
155.9510	1.00704	1.47460
156.0010	1.01183	1.47391
156.0510	1.00856	1.47230
156.1010	1.00577	1.47228
156.1510	0.99766	1.47362
156.2010	1.00007	1.47630
156.2510	1.00595	1.46337
156.3010	1.01841	1.44701
156.3510	1.01408	1.45089
156.4010	1.01515	1.45348
156.4510	1.01241	1.47423
156.5010	1.01163	1.47367
156.5510	1.00342	1.47567
156.6010	1.00502	1.48569
156.6510	1.00478	1.47937
156.7010	1.00575	1.48040
156.7510	1.00258	1.47589
156.8010	1.00125	1.47360
156.8510	1.00211	1.46428
156.9010	0.99829	1.46607
156.9510	1.00947	1.44719
157.0010	1.00520	1.45479
157.0510	1.00503	1.45364
157.1010	1.01003	1.44575
157.1510	1.01180	1.44034
157.2010	1.01285	1.44387
157.2510	1.01701	1.44728
157.3010	1.02372	1.44263
157.3510	1.01788	1.44940
157.4010	1.01777	1.45347
157.4510	1.01786	1.45587
157.5010	1.01996	1.45944
157.5510	1.01867	1.46265
157.6010	1.01690	1.46197
157.6510	1.01602	1.46170
157.7010	1.02083	1.45403
157.7510	1.01665	1.44963
157.8010	1.01465	1.44636
157.8510	1.00980	1.44464
157.9010	1.01382	1.44757
157.9510	1.01168	1.44894
158.0010	1.01312	1.44924
158.0510	1.01239	1.43971
158.1010	1.00962	1.45083
158.1510	1.01536	1.43736
158.2010	1.01672	1.44292
158.2510	1.01665	1.45302
158.3010	1.01999	1.45355
158.3510	1.02210	1.44963
158.4010	1.03255	1.43890
158.4510	1.03720	1.42863
158.5010	1.03899	1.43351
158.5510	1.04112	1.43774
158.6010	1.04333	1.43438
158.6510	1.03922	1.43238
158.7010	1.04111	1.43400
158.7510	1.03757	1.43155
158.8010	1.03266	1.44209
158.8510	1.02929	1.44247
158.9010	1.02476	1.43967
158.9510	1.03023	1.43912
159.0010	1.02247	1.44833
159.0510	1.02429	1.44472
159.1010	1.02394	1.44304
159.1510	1.02577	1.43936
159.2010	1.02374	1.45003
159.2510	1.01809	1.44877
159.3010	1.01629	1.45404
159.3510	1.01616	1.44575
159.4010	1.01875	1.43781
159.4510	1.01524	1.44119
159.5010	1.01649	1.43907
159.5510	1.01270	1.43726
159.6010	1.01718	1.43430
159.6510	1.01546	1.43554
159.7010	1.01400	1.43138
159.7510	1.01562	1.42045
159.8010	1.01637	1.41405
159.8510	1.01919	1.42099
159.9010	1.01672	1.42407
159.9510	1.01764	1.42388
160.0010	1.01902	1.42365
160.0510	1.02024	1.41472
160.1010	1.02046	1.41069
160.1510	1.01914	1.42143
160.2010	1.01100	1.43986
160.2510	1.01119	1.43350
160.3010	1.01081	1.44039
160.3510	1.00470	1.45072
160.4010	1.00926	1.44730
160.4510	1.01542	1.45865
160.5010	1.01670	1.45041
160.5510	1.01930	1.44684
160.6010	1.02166	1.44757
160.6510	1.02541	1.44817
160.7010	1.01943	1.45916
160.7510	1.01939	1.46412
160.8010	1.01839	1.46031
160.8510	1.01970	1.45857
160.9010	1.02258	1.45590
160.9510	1.02030	1.45228
161.0010	1.01888	1.45089
161.0510	1.01472	1.45669
161.1010	1.01324	1.45579
161.1510	1.01231	1.45576
161.2010	1.01064	1.46083
161.2510	1.01127	1.46244
161.3010	1.01805	1.46277
161.3510	1.02126	1.46412
161.4010	1.01979	1.46261
161.4510	1.01717	1.47081
161.5010	1.01896	1.46537
161.5510	1.02277	1.45574
161.6010	1.01693	1.46869
161.6510	1.01506	1.46374
161.7010	1.01057	1.47060
161.7510	1.01364	1.46864
161.8010	1.00843	1.47664
161.8510	1.00742	1.46942
161.9010	1.00755	1.46694
161.9510	1.00431	1.46787
162.0010	1.00724	1.48353
162.0510	1.00896	1.48640
162.1010	1.00664	1.48451
162.1510	1.01262	1.48693
162.2010	1.01740	1.49630
162.2510	1.02122	1.49202
162.3010	1.02110	1.49856
162.3510	1.03123	1.49073
162.4010	1.03733	1.47669
162.4510	1.02992	1.48594
162.5010	1.03113	1.48090
162.5510	1.03165	1.47485
162.6010	1.03362	1.47644
162.6510	1.03153	1.48280
162.7010	1.03358	1.48079
162.7510	1.02977	1.47250
162.8010	1.03468	1.47261
162.8510	1.03057	1.47035
162.9010	1.03286	1.46595
162.9510	1.03078	1.46192
163.0010	1.02937	1.46458
163.0510	1.03487	1.46011
163.1010	1.03163	1.45362
163.1510	1.02643	1.45559
163.2010	1.02612	1.44903
163.2510	1.02537	1.45092
163.3010	1.01934	1.44661
163.3510	1.01633	1.46468
163.4010	1.01997	1.45701
163.4510	1.01928	1.45076
163.5010	1.01992	1.44588
163.5510	1.02268	1.44439
163.6010	1.02398	1.44005
163.6510	1.02076	1.43337
163.7010	1.01739	1.43594
163.7510	1.02184	1.43247
163.8010	1.02387	1.43545
163.8510	1.02868	1.44029
163.9010	1.02439	1.44294
163.9510	1.02086	1.43861
164.0010	1.02153	1.43939
164.0510	1.02626	1.43368
164.1010	1.02874	1.43335
164.1510	1.02927	1.44571
164.2010	1.02993	1.45437
164.2510	1.02540	1.46163
164.3010	1.02675	1.46138
164.3510	1.02819	1.45156
164.4010	1.01975	1.45673
164.4510	1.01943	1.45747
164.5010	1.02290	1.44551
164.5510	1.02245	1.45158
164.6010	1.02500	1.44884
164.6510	1.02617	1.46248
164.7010	1.02794	1.45591
164.7510	1.02085	1.46680
164.8010	1.02165	1.46727
164.8510	1.02931	1.46833
164.9010	1.02484	1.47207
164.9510	1.02790	1.47643
165.0010	1.02765	1.47654
165.0510	1.02513	1.47685
165.1010	1.02510	1.47852
165.1510	1.02520	1.47497
165.2010	1.02178	1.47163
165.2510	1.02156	1.47357
165.3010	1.02767	1.46228
165.3510	1.03196	1.45466
165.4010	1.02729	1.46114
165.4510	1.03212	1.45987
165.5010	1.03127	1.45367
165.5510	1.02891	1.45745
165.6010	1.03433	1.45088
165.6510	1.03345	1.44818
165.7010	1.03636	1.44091
165.7510	1.03802	1.43664
165.8010	1.03260	1.45096
165.8510	1.03645	1.43806
165.9010	1.04026	1.43908
165.9510	1.03424	1.44260
166.0010	1.03793	1.43419
166.0510	1.03928	1.42511
166.1010	1.04467	1.40969
166.1510	1.04341	1.40826
166.2010	1.04638	1.41309
166.2510	1.05250	1.41354
166.3010	1.06114	1.41760
166.3510	1.05660	1.42323
166.4010	1.05586	1.42495
166.4510	1.04996	1.43407
166.5010	1.05058	1.42949
166.5510	1.04666	1.42629
166.6010	1.04722	1.42546
166.6510	1.04733	1.42574
166.7010	1.04641	1.42531
166.7510	1.04176	1.43502
166.8010	1.03605	1.44725
166.8510	1.03521	1.44754
166.9010	1.02534	1.45337
166.9510	1.02496	1.45398
167.0010	1.02031	1.45494
167.0510	1.01967	1.46214
167.1010	1.01914	1.46052
167.1510	1.01170	1.47035
167.2010	1.01005	1.47367
167.2510	1.00657	1.47535
167.3010	1.01107	1.47249
167.3510	1.01070	1.47322
167.4010	1.00858	1.48415
167.4510	1.01341	1.47851
167.5010	1.01514	1.48519
167.5510	1.01514	1.48573
167.6010	1.01540	1.48581
167.6510	1.01398	1.48199
167.7010	1.01722	1.47393
167.7510	1.01079	1.48525
167.8010	1.00791	1.48847
167.8510	1.01379	1.48535
167.9010	1.01679	1.48059
167.9510	1.02557	1.47065
168.0010	1.02720	1.46765
168.0510	1.02962	1.46009
168.1010	1.03526	1.45942
168.1510	1.03220	1.45814
168.2010	1.02936	1.46394
168.2510	1.03186	1.46336
168.3010	1.03086	1.46045
168.3510	1.03341	1.45197
168.4010	1.02342	1.45978
168.4510	1.02097	1.45925
168.5010	1.02003	1.46119
168.5510	1.01690	1.45735
168.6010	1.01583	1.45031
168.6510	1.02057	1.44685
168.7010	1.02247	1.43958
168.7510	1.02392	1.43562
168.8010	1.01954	1.44252
168.8510	1.02011	1.43513
168.9010	1.02298	1.42520
168.9510	1.02574	1.42287
169.0010	1.02633	1.41729
169.0510	1.04152	1.43927
169.1010	1.05476	1.45383
169.1510	1.06458	1.47577
169.2010	1.07999	1.49216
169.2510	1.08960	1.50985
169.3010	1.10565	1.51863
169.3510	1.11730	1.52532
169.4010	1.12013	1.55139
169.4510	1.12544	1.55967
169.5010	1.13095	1.57436
169.5510	1.14107	1.58471
169.6010	1.15060	1.59011
169.6510	1.15747	1.60256
169.7010	1.17019	1.60759
169.7510	1.17752	1.60885
169.8010	1.18318	1.62045
169.8510	1.18362	1.63970
169.9010	1.19127	1.65231
169.9510	1.19662	1.65512
170.0010	1.20953	1.66183
170.0510	1.21564	1.66198
170.1010	1.22641	1.65921
170.1510	1.23753	1.65976
170.2010	1.24063	1.66585
170.2510	1.24496	1.67466
170.3010	1.25103	1.67741
170.3510	1.24487	1.69682
170.4010	1.24284	1.70267
170.4510	1.23964	1.70426
170.5010	1.23941	1.70488
170.5510	1.23894	1.71140
170.6010	1.23227	1.72080
170.6510	1.23878	1.71961
170.7010	1.24708	1.72668
170.7510	1.24625	1.72853
170.8010	1.25395	1.72074
170.8510	1.24883	1.73013
170.9010	1.25058	1.73030
170.9510	1.24593	1.73485
171.0010	1.24978	1.74776
171.0510	1.23903	1.74839
171.1010	1.23164	1.74049
171.1510	1.23615	1.72035
171.2010	1.22671	1.71323
171.2510	1.22161	1.70719
171.3010	1.21411	1.69625
171.3510	1.21339	1.67904
171.4010	1.20810	1.66697
171.4510	1.20478	1.64567
171.5010	1.19553	1.63648
171.5510	1.19291	1.62045
171.6010	1.18339	1.61824
171.6510	1.17928	1.60695
171.7010	1.18031	1.60501
171.7510	1.18495	1.58302
171.8010	1.18542	1.57117
171.8510	1.18257	1.57101
171.9010	1.18223	1.57543
171.9510	1.17633	1.57352
172.0010	1.16437	1.57911
172.0510	1.15616	1.58593
172.1010	1.15187	1.58585
172.1510	1.14230	1.57991
172.2010	1.13935	1.58704
172.2510	1.13277	1.58813
172.3010	1.13403	1.57478
172.3510	1.13604	1.56608
172.4010	1.14107	1.55359
172.4510	1.13554	1.55058
172.5010	1.13267	1.54828
172.5510	1.14292	1.54605
172.6010	1.13414	1.54255
172.6510	1.13355	1.53578
172.7010	1.14365	1.53106
172.7510	1.14011	1.52815
172.8010	1.13929	1.52710
172.8510	1.13452	1.53927
172.9010	1.12639	1.54489
172.9510	1.12530	1.53551
173.0010	1.12375	1.54405
173.0510	1.12460	1.53149
173.1010	1.12272	1.52177
173.1510	1.12130	1.51819
173.2010	1.12068	1.52329
173.2510	1.11699	1.51748
173.3010	1.11807	1.52393
173.3510	1.11478	1.52600
173.4010	1.11711	1.52825
173.4510	1.11727	1.52911
173.5010	1.12086	1.51068
173.5510	1.13219	1.51399
173.6010	1.12640	1.52601
173.6510	1.12149	1.53275
173.7010	1.12431	1.53159
173.7510	1.12221	1.52826
173.8010	1.11336	1.52221
173.8510	1.11677	1.51147
173.9010	1.11447	1.50856
173.9510	1.11294	1.50998
174.0010	1.11108	1.50749
174.0510	1.10579	1.50259
174.1010	1.10437	1.50007
174.1510	1.10122	1.50286
174.2010	1.10338	1.50033
174.2510	1.10419	1.49419
174.3010	1.09585	1.50189
174.3510	1.09562	1.50844
174.4010	1.09754	1.50764
174.4510	1.09736	1.51949
174.5010	1.09087	1.52328
174.5510	1.09482	1.51325
174.6010	1.10315	1.49333
174.6510	1.09886	1.49659
174.7010	1.10102	1.49328
174.7510	1.09936	1.49667
174.8010	1.09429	1.49835
174.8510	1.09291	1.49650
174.9010	1.08268	1.51143
174.9510	1.08018	1.50949
175.0010	1.08315	1.51294
175.0510	1.09017	1.50915
175.1010	1.08502	1.50614
175.1510	1.08173	1.50409
175.2010	1.08133	1.50040
175.2510	1.07753	1.50863
175.3010	1.08314	1.50260
175.3510	1.08624	1.50489
175.4010	1.07518	1.51296
175.4510	1.07396	1.51046
175.5010	1.08095	1.51131
175.5510	1.08110	1.51600
175.6010	1.07841	1.51903
175.6510	1.07487	1.52097
175.7010	1.07292	1.51602
175.7510	1.08360	1.51619
175.8010	1.07968	1.52086
175.8510	1.08019	1.52032
175.9010	1.08217	1.51426
175.9510	1.08840	1.51881
176.0010	1.08276	1.51834
176.0510	1.07974	1.52144
176.1010	1.08098	1.51590
176.1510	1.08787	1.51276
176.2010	1.09645	1.51402
176.2510	1.10345	1.49614
176.3010	1.09946	1.50843
176.3510	1.10080	1.49717
176.4010	1.10120	1.49730
176.4510	1.10110	1.49158
176.5010	1.10343	1.49090
176.5510	1.09355	1.49338
176.6010	1.09136	1.49140
176.6510	1.09218	1.48859
176.7010	1.09225	1.48557
176.7510	1.08893	1.48494
176.8010	1.08330	1.49872
176.8510	1.08638	1.50106
176.9010	1.09053	1.49688
176.9510	1.09765	1.48235
177.0010	1.09668	1.48503
177.0510	1.09585	1.48182
177.1010	1.09006	1.48848
177.1510	1.09431	1.48349
177.2010	1.09720	1.48426
177.2510	1.10287	1.47867
177.3010	1.10838	1.46792
177.3510	1.11096	1.47677
177.4010	1.10762	1.47706
177.4510	1.10934	1.48408
177.5010	1.11939	1.48183
177.5510	1.11844	1.47475
177.6010	1.11616	1.47135
177.6510	1.10721	1.47626
177.7010	1.10393	1.46961
177.7510	1.10487	1.47285
177.8010	1.09917	1.47858
177.8510	1.10037	1.47962
177.9010	1.09569	1.48939
177.9510	1.09162	1.49155
178.0010	1.08535	1.48958
178.0510	1.09016	1.47841
178.1010	1.09295	1.47229
178.1510	1.08942	1.47219
178.2010	1.08396	1.48930
178.2510	1.08544	1.48480
178.3010	1.09842	1.48210
178.3510	1.09257	1.47981
178.4010	1.09085	1.47884
178.4510	1.08569	1.47904
178.5010	1.08822	1.48487
178.5510	1.09467	1.48564
178.6010	1.09666	1.48548
178.6510	1.09976	1.48165
178.7010	1.10241	1.47931
178.7510	1.10120	1.47490
178.8010	1.09603	1.46571
178.8510	1.09537	1.46059
178.9010	1.09396	1.46853
178.9510	1.08903	1.46889
179.0010	1.08984	1.46546
179.0510	1.09011	1.46809
179.1010	1.09573	1.46609
179.1510	1.09236	1.46621
179.2010	1.08877	1.47576
179.2510	1.09631	1.46801
179.3010	1.10574	1.45715
179.3510	1.10001	1.47283
179.4010	1.10577	1.48151
179.4510	1.10903	1.48632
179.5010	1.10884	1.48971
179.5510	1.10861	1.49379
179.6010	1.11295	1.49041
179.6510	1.10817	1.48922
179.7010	1.10308	1.48457
179.7510	1.10708	1.48988
179.8010	1.10671	1.48047
179.8510	1.10584	1.48198
179.9010	1.10057	1.47924
179.9510	1.10183	1.46472
180.0010	1.10589	1.46447
180.0510	1.09909	1.45985
180.1010	1.10908	1.45040
180.1510	1.11789	1.43705
180.2010	1.11916	1.43623
180.2510	1.12300	1.43390
180.3010	1.13142	1.43381
180.3510	1.12779	1.43384
180.4010	1.12175	1.43623
180.4510	1.11929	1.42158
180.5010	1.12580	1.40622
180.5510	1.12977	1.39686
180.6010	1.13039	1.39164
180.6510	1.13206	1.39189
180.7010	1.12940	1.37995
180.7510	1.13185	1.38012
180.8010	1.13093	1.38232
180.8510	1.13406	1.38005
180.9010	1.13690	1.37864
180.9510	1.13546	1.38341
181.0010	1.13490	1.36979
181.0010	1.13491	1.36997
181.0010	1.13475	1.36982
181.0010	1.13559	1.36982
181.0010	1.13404	1.37001
181.0510	1.13383	1.38290
181.1010	1.13698	1.38842
181.1510	1.13179	1.40094
181.0010	1.13545	1.37117
181.0510	1.13200	1.38826
181.1010	1.12691	1.39499
181.1510	1.12069	1.41383
181.2010	1.11488	1.43984
181.2510	1.10520	1.45452
181.3010	1.10278	1.45452
181.3510	1.09807	1.46740
181.4010	1.09596	1.47039
181.4510	1.08686	1.48229
181.5010	1.08580	1.48007
181.5510	1.08952	1.47785
181.6010	1.08795	1.48376
181.6510	1.08892	1.47893
181.7010	1.08752	1.47859
181.7510	1.08963	1.48109
181.8010	1.08988	1.48430
181.8510	1.08094	1.50110
181.9010	1.07275	1.50896
181.9510	1.07437	1.50670
182.0010	1.07283	1.50699
182.0510	1.07084	1.51389
182.1010	1.07126	1.50670
182.1510	1.07704	1.49921
