Epoch	L1_loss (x100)
70.3510	1.36860
70.4010	1.36204
70.4510	1.34707
70.5010	1.26893
70.5510	1.15589
70.6010	1.31188
70.6510	1.21180
70.7010	1.15159
70.7510	1.09636
70.8010	1.10963
70.8510	1.12858
70.9010	1.16586
70.9510	1.19654
71.0010	1.31846
71.0510	1.36223
71.1010	1.30600
71.1510	1.18344
71.2010	1.27698
71.2510	1.23880
71.3010	1.13180
71.3510	1.11025
71.4010	1.04946
71.4510	1.04898
71.5010	1.19418
71.5510	1.33519
71.6010	1.19993
71.6510	1.05340
71.7010	1.07856
71.7510	1.19576
71.8010	1.12095
71.8510	1.13633
71.9010	1.16399
71.9510	1.22178
72.0010	1.23001
72.0510	1.23263
72.1010	1.30086
72.1510	1.39185
72.2010	1.34695
72.2510	1.29251
72.3010	1.12762
72.3510	1.20283
72.4010	1.14443
72.4510	1.15595
72.5010	1.28811
72.5510	1.22522
72.6010	1.22776
72.6510	1.34253
72.7010	1.35397
72.7510	1.34928
72.8010	1.25844
72.8510	1.21362
72.9010	1.23713
72.9510	1.24279
73.0010	1.22735
73.0510	1.25503
73.1010	1.28899
73.1510	1.17729
73.2010	1.21944
73.2510	1.24314
73.3010	1.25506
73.3510	1.31427
73.4010	1.20058
73.4510	1.14344
73.5010	1.21096
73.5510	1.34195
73.6010	1.31457
73.6510	1.28741
73.7010	1.29285
73.7510	1.21476
73.8010	1.27750
73.8510	1.28852
73.9010	1.30741
73.9510	1.24948
74.0010	1.26781
74.0510	1.28069
74.1010	1.21356
74.1510	1.22631
74.2010	1.30934
74.2510	1.29022
74.3010	1.28616
74.3510	1.26166
74.4010	1.27514
74.4510	1.28566
74.5010	1.13995
74.5510	1.08800
74.6010	1.12641
74.6510	1.22657
74.7010	1.12780
74.7510	1.24662
74.8010	1.26930
74.8510	1.29573
74.9010	1.26253
74.9510	1.12741
75.0010	1.16812
75.0510	1.19576
75.1010	1.21512
75.1510	1.06847
75.2010	1.13454
75.2510	1.10637
75.3010	1.14945
75.3510	1.17337
75.4010	1.14373
75.4510	1.10969
75.5010	1.15526
75.5510	1.14193
75.6010	1.14462
75.6510	1.20262
75.7010	1.24117
75.7510	1.25410
75.8010	1.28562
75.8510	1.19666
75.9010	1.18847
75.9510	1.15494
76.0010	1.14510
76.0510	1.21118
76.1010	1.22180
76.1510	1.22796
76.2010	1.23414
76.2510	1.24191
76.3010	1.22342
76.3510	1.22862
76.4010	1.19606
76.4510	1.23410
76.5010	1.18730
76.5510	1.26274
76.6010	1.12606
76.6510	1.14093
76.7010	1.09518
76.7510	1.09378
76.8010	1.20228
76.8510	1.13095
76.9010	1.23377
76.9510	1.18706
77.0010	1.19536
77.0510	1.23430
77.1010	1.32196
77.1510	1.30345
77.2010	1.22466
77.2510	1.23362
77.3010	1.12142
77.3510	1.07542
77.4010	1.31989
77.4510	1.20729
77.5010	1.13097
77.5510	1.20259
77.6010	1.17900
77.6510	1.12264
77.7010	1.20820
77.7510	1.12246
77.8010	1.10409
77.8510	1.16302
77.9010	1.19634
77.9510	1.12182
78.0010	1.19828
78.0510	1.14473
78.1010	1.25548
78.1510	1.14609
78.2010	1.21444
78.2510	1.19932
78.3010	1.14565
78.3510	1.19143
78.4010	1.09884
78.4510	1.06063
78.5010	1.17570
78.5510	1.16361
78.6010	1.30603
78.6510	1.30244
78.7010	1.22119
78.7510	1.17881
78.8010	1.25036
78.8510	1.25368
78.9010	1.21549
78.9510	1.07994
79.0010	1.19298
79.0510	1.18145
79.1010	1.19980
79.1510	1.15624
79.2010	1.17465
79.2510	1.25623
79.3010	1.15259
79.3510	1.16891
79.4010	1.18945
79.4510	1.25180
79.5010	1.26420
79.5510	1.26073
79.6010	1.19464
79.6510	1.13530
79.7010	1.24622
79.7510	1.29478
79.8010	1.21848
79.8510	1.27500
79.9010	1.29814
79.9510	1.29869
80.0010	1.23398
80.0510	1.24801
80.1010	1.26223
80.1510	1.27538
80.2010	1.21077
80.2510	1.18280
80.3010	1.17412
80.3510	1.26279
80.4010	1.18938
80.4510	1.10488
80.5010	1.04766
80.5510	1.05065
80.6010	1.06624
80.6510	1.19431
80.7010	1.18563
80.7510	1.17852
80.8010	1.29774
80.8510	1.27519
80.9010	1.21634
80.9510	1.19673
81.0010	1.08665
81.0510	1.18225
81.1010	1.22052
81.1510	1.22219
81.2010	1.13017
81.2510	1.19172
81.3010	1.25384
81.3510	1.27882
81.4010	1.33702
81.4510	1.17170
81.5010	1.31651
81.5510	1.27814
81.6010	1.27596
81.6510	1.26530
81.7010	1.22327
81.7510	1.25904
81.8010	1.20427
81.8510	1.29553
81.9010	1.27406
81.9510	1.27186
82.0010	1.18178
82.0510	1.20323
82.1010	1.20567
82.1510	1.14673
82.2010	1.17996
82.2510	1.14645
82.3010	1.22467
82.3510	1.26203
82.4010	1.23428
82.4510	1.20461
82.5010	1.15917
82.5510	1.27223
82.6010	1.17306
82.6510	1.24319
82.7010	1.20697
82.7510	1.20057
82.8010	1.14648
82.8510	1.12019
82.9010	1.10326
82.9510	1.04627
83.0010	1.12520
83.0510	1.13298
83.1010	1.17096
83.1510	1.12402
83.2010	1.10427
83.2510	1.09569
83.3010	1.18088
83.3510	1.16557
83.4010	1.10088
83.4510	1.16024
83.5010	1.22419
83.5510	1.22117
83.6010	1.18148
83.6510	1.20720
83.7010	1.27811
83.7510	1.25394
83.8010	1.28221
83.8510	1.35461
83.9010	1.30167
83.9510	1.30264
84.0010	1.36587
84.0510	1.24000
84.1010	1.16638
84.1510	1.27054
84.2010	1.26078
84.2510	1.14006
84.3010	1.17280
84.3510	1.20213
84.4010	1.13719
84.4510	1.10383
84.5010	1.15350
84.5510	1.13845
84.6010	1.08996
84.6510	1.12843
84.7010	1.15695
84.7510	1.22346
84.8010	1.14243
84.8510	1.23381
84.9010	1.18577
84.9510	1.16783
85.0010	1.23584
85.0510	1.27779
85.1010	1.26628
85.1510	1.19905
85.2010	1.09810
85.2510	1.19804
85.3010	1.30591
85.3510	1.27410
85.4010	1.23186
85.4510	1.26402
85.5010	1.27958
85.5510	1.22766
85.6010	1.13735
85.6510	1.21657
85.7010	1.22205
85.7510	1.12767
85.8010	1.11265
85.8510	1.02367
85.9010	1.18728
85.9510	1.24027
86.0010	1.21662
86.0510	1.08261
86.1010	1.16338
86.1510	1.22282
86.2010	1.25063
86.2510	1.29858
86.3010	1.23801
86.3510	1.20168
86.4010	1.20531
86.4510	1.21431
86.5010	1.09603
86.5510	1.03003
86.6010	1.10543
86.6510	1.11929
86.7010	1.08506
86.7510	1.17803
86.8010	1.18430
86.8510	1.27054
86.9010	1.18971
86.9510	1.25640
87.0010	1.26055
87.0510	1.28954
87.1010	1.29051
87.1510	1.28188
87.2010	1.25609
87.2510	1.13369
87.3010	1.30405
87.3510	1.32801
87.4010	1.20567
87.4510	1.26218
87.5010	1.27611
87.5510	1.26824
87.6010	1.24458
87.6510	1.24120
87.7010	1.14289
87.7510	1.13295
87.8010	1.15323
87.8510	1.02482
87.9010	1.17491
87.9510	1.16659
88.0010	1.26325
88.0510	1.20749
88.1010	1.21721
88.1510	1.27413
88.2010	1.31393
88.2510	1.39586
88.3010	1.33957
88.3510	1.28809
88.4010	1.26604
88.4510	1.20353
88.5010	1.30507
88.5510	1.28952
88.6010	1.28710
88.6510	1.23721
88.7010	1.20003
88.7510	1.18313
88.8010	1.15991
88.8510	1.15578
88.9010	1.19643
88.9510	1.19813
89.0010	1.19528
89.0510	1.11460
89.1010	1.06636
89.1510	1.05900
89.2010	1.01759
89.2510	1.00918
89.3010	1.04701
89.3510	1.04621
89.4010	1.08627
89.4510	1.11084
89.5010	1.14799
89.5510	1.21732
89.6010	1.20185
89.6510	1.13621
89.7010	1.15163
89.7510	1.12200
89.8010	1.12255
89.8510	1.02754
89.9010	1.04717
89.9510	1.07295
90.0010	1.10345
90.0510	1.10788
90.1010	1.14638
90.1510	1.12392
90.2010	1.19418
90.2510	1.07925
90.3010	1.14094
90.3510	1.14341
90.4010	1.14145
90.4510	1.13378
90.5010	1.12517
90.5510	1.03678
90.6010	1.11203
90.6510	1.08013
90.7010	1.20434
90.7510	1.20573
90.8010	1.25955
90.8510	1.18993
90.9010	1.11374
90.9510	1.10274
91.0010	1.17761
91.0510	1.05761
91.1010	1.09595
91.1510	1.07588
91.2010	1.03883
91.2510	1.05298
91.3010	1.02046
91.3510	0.99479
91.4010	1.05675
91.4510	1.01293
91.5010	1.03478
91.5510	1.03898
91.6010	1.03739
91.6510	1.02602
91.7010	1.06499
91.7510	1.05956
91.8010	1.03884
91.8510	1.12991
91.9010	1.08068
91.9510	1.02868
92.0010	1.05790
92.0510	0.99872
92.1010	1.07839
92.1510	1.11865
92.2010	1.05285
92.2510	1.01116
92.3010	1.02597
92.3510	1.13379
92.4010	1.19904
92.4510	1.18663
92.5010	1.14498
92.5510	1.11542
92.6010	1.11757
92.6510	1.12980
92.7010	1.05575
92.7510	1.12134
92.8010	1.07859
92.8510	1.20497
92.9010	1.12722
92.9510	1.00660
93.0010	1.01281
93.0510	1.18095
93.1010	1.23567
93.1510	1.19219
93.2010	1.06735
93.2510	1.11824
93.3010	1.12922
93.3510	1.11495
93.4010	1.08616
93.4510	1.16059
93.5010	1.19151
93.5510	1.13220
93.6010	1.09146
93.6510	1.03339
93.7010	1.13383
93.7510	1.18893
93.8010	1.10126
93.8510	1.13474
93.9010	1.17345
93.9510	1.15449
94.0010	1.12831
94.0510	1.10267
94.1010	1.16003
94.1510	1.25497
94.2010	1.19350
94.2510	1.35789
94.3010	1.20234
94.3510	1.17337
94.4010	1.22623
94.4510	1.24832
94.5010	1.29943
94.5510	1.31034
94.6010	1.22774
94.6510	1.15058
94.7010	1.13000
94.7510	1.03128
94.8010	1.10797
94.8510	1.17060
94.9010	1.13693
94.9510	1.15662
95.0010	1.20724
95.0510	1.16132
95.1010	1.06612
95.1510	1.01036
95.2010	0.99938
95.2510	0.99085
95.3010	1.03788
95.3510	1.01890
95.4010	1.01368
95.4510	1.04490
95.5010	1.02240
95.5510	0.99917
95.6010	1.01212
95.6510	1.01207
95.7010	1.04759
95.7510	1.11898
95.8010	1.11627
95.8510	1.15247
95.9010	1.21327
95.9510	1.23081
96.0010	1.14221
96.0510	1.00913
96.1010	1.04477
96.1510	1.12486
96.2010	1.04874
96.2510	1.07391
96.3010	1.05217
96.3510	1.13185
96.4010	1.12839
96.4510	1.12558
96.5010	1.09820
96.5510	1.10369
96.6010	1.21212
96.6510	1.16415
96.7010	1.23092
96.7510	1.29933
96.8010	1.14278
96.8510	1.12378
96.9010	1.13475
96.9510	1.07729
97.0010	1.12894
97.0510	1.25002
97.1010	1.27155
97.1510	1.16115
97.2010	1.07364
97.2510	1.09289
97.3010	1.11033
97.3510	1.19614
97.4010	1.21147
97.4510	1.20840
97.5010	1.16797
97.5510	1.15413
97.6010	1.15562
97.6510	1.12468
97.7010	1.09168
97.7510	1.09082
97.8010	1.14500
97.8510	1.12641
97.9010	1.10442
97.9510	1.06912
98.0010	1.01603
98.0510	1.02295
98.1010	1.14434
98.1510	1.09078
98.2010	1.04599
98.2510	0.97131
98.3010	1.02826
98.3510	0.97417
98.4010	1.10776
98.4510	0.97554
98.5010	1.00950
98.5510	1.10082
98.6010	1.18962
98.6510	1.12633
98.7010	1.11169
98.7510	1.11356
98.8010	1.16368
98.8510	1.07547
98.9010	1.07214
98.9510	1.07455
99.0010	1.01758
99.0510	1.04174
99.1010	1.01993
99.1510	1.06708
99.2010	1.10388
99.2510	1.06355
99.3010	1.13384
99.3510	1.11015
99.4010	1.08772
99.4510	1.03312
99.5010	1.03545
99.5510	1.06221
99.6010	1.00362
99.6510	1.10375
99.7010	1.10642
99.7510	1.20155
99.8010	1.20925
99.8510	1.12155
99.9010	1.12864
99.9510	1.15609
100.0010	1.11099
100.0510	1.16819
100.1010	1.19656
100.1510	1.11885
100.2010	1.08931
100.2510	1.09704
100.3010	1.05965
100.3510	0.97587
100.4010	1.03143
100.4510	1.07651
100.5010	1.16440
100.5510	1.15375
100.6010	1.12244
100.6510	0.96324
100.7010	1.05305
100.7510	1.11176
100.8010	1.05756
100.8510	1.08951
100.9010	1.14238
100.9510	1.13961
101.0010	1.11170
101.0510	1.12406
101.1010	1.08828
101.1510	1.17934
101.2010	1.11765
101.2510	1.13778
101.3010	1.12039
101.3510	1.06525
101.4010	1.12319
101.4510	1.16757
101.5010	1.06777
101.5510	1.09999
101.6010	1.11688
101.6510	1.07910
101.7010	1.13629
101.7510	1.16312
101.8010	1.14174
101.8510	1.19483
101.9010	1.07295
101.9510	1.02176
102.0010	1.05373
102.0510	1.04167
102.1010	1.17810
102.1510	1.15855
102.2010	1.06163
102.2510	1.01902
102.3010	0.98180
102.3510	1.08276
102.4010	1.09179
102.4510	1.03648
102.5010	0.98464
102.5510	1.04664
102.6010	1.12276
102.6510	1.11915
102.7010	1.13638
102.7510	1.14476
102.8010	1.15716
102.8510	1.06550
102.9010	1.07537
102.9510	1.03686
103.0010	1.05418
103.0510	1.06929
103.1010	1.15255
103.1510	1.06365
103.2010	1.14016
103.2510	1.16257
103.3010	1.08464
103.3510	1.19677
103.4010	1.28087
103.4510	1.19679
103.5010	1.13269
103.5510	1.07588
103.6010	1.08096
103.6510	1.14910
103.7010	1.16446
103.7510	1.23033
103.8010	1.07371
103.8510	1.09965
103.9010	1.08294
103.9510	1.07077
104.0010	1.08673
104.0510	1.18261
104.1010	1.11807
104.1510	1.05886
104.2010	1.08837
104.2510	1.06749
104.3010	1.13863
104.3510	1.12317
104.4010	1.10268
104.4510	1.20581
104.5010	1.10702
104.5510	1.06476
104.6010	1.18406
104.6510	1.17302
104.7010	1.18061
104.7510	1.20798
104.8010	1.23051
104.8510	1.09695
104.9010	1.08093
104.9510	1.21573
105.0010	1.15126
105.0510	1.09906
105.1010	1.09599
105.1510	1.14793
105.2010	1.10079
105.2510	1.14083
105.3010	1.06562
105.3510	1.17689
105.4010	1.20936
105.4510	1.15277
105.5010	1.19694
105.5510	1.12078
105.6010	1.08269
105.6510	1.17456
105.7010	1.22868
105.7510	1.13119
105.8010	1.12456
105.8510	0.97571
105.9010	0.95427
105.9510	1.02028
106.0010	1.19741
106.0510	1.15098
106.1010	1.12484
106.1510	1.22774
106.2010	1.17575
106.2510	1.23405
106.3010	1.08983
106.3510	1.03018
106.4010	1.00057
106.4510	1.00437
106.5010	1.06723
106.5510	1.07100
106.6010	1.15844
106.6510	1.25521
106.7010	1.16846
106.7510	1.09851
106.8010	1.06718
106.8510	1.01939
106.9010	1.08286
106.9510	1.16251
107.0010	1.19224
107.0510	1.11286
107.1010	1.11959
107.1510	1.15879
107.2010	1.13599
107.2510	1.08701
107.3010	1.06692
107.3510	1.08290
107.4010	1.10765
107.4510	1.12800
107.5010	1.13770
107.5510	1.07722
107.6010	1.25867
107.6510	1.16359
107.7010	1.15826
107.7510	1.18088
107.8010	1.16158
107.8510	1.09875
107.9010	1.12055
107.9510	1.09526
108.0010	1.05799
108.0510	1.13709
108.1010	1.17590
108.1510	1.15712
108.2010	1.15041
108.2510	1.21835
108.3010	1.05942
108.3510	1.09168
108.4010	1.12219
108.4510	1.13725
108.5010	1.05840
108.5510	1.00941
108.6010	1.10668
108.6510	1.07906
108.7010	1.08704
108.7510	1.07057
108.8010	1.10807
108.8510	1.16727
108.9010	1.24607
108.9510	1.21922
109.0010	1.20553
109.0510	1.17121
109.1010	1.06600
109.1510	1.07774
109.2010	1.10468
109.2510	1.12551
109.3010	1.11660
109.3510	1.01512
109.4010	1.11478
109.4510	1.15442
109.5010	1.10920
109.5510	1.12467
109.6010	1.17736
109.6510	1.21779
109.7010	1.14456
109.7510	1.10934
109.8010	1.03972
109.8510	1.09752
109.9010	1.05084
109.9510	1.09793
110.0010	1.03271
110.0510	1.04664
110.1010	0.99221
110.1510	1.06376
110.2010	1.23920
110.2510	1.23893
110.3010	1.19206
110.3510	1.10183
110.4010	1.16387
110.4510	1.07018
110.5010	1.12070
110.5510	1.11501
110.6010	1.14457
110.6510	1.21589
110.7010	1.19663
110.7510	1.16018
110.8010	1.17192
110.8510	1.09739
110.9010	1.03601
110.9510	1.05396
111.0010	1.10594
111.0510	1.06849
111.1010	1.13115
111.1510	1.01521
111.2010	1.06318
111.2510	1.01517
111.3010	1.09264
111.3510	1.10843
111.4010	1.06725
111.4510	1.07374
111.5010	1.04956
111.5510	0.98994
111.6010	1.03043
111.6510	1.04010
111.7010	1.06171
111.7510	1.10017
111.8010	1.08946
111.8510	1.15034
111.9010	1.06494
111.9510	1.16036
112.0010	1.20949
112.0510	1.19536
112.1010	1.19963
112.1510	1.15372
112.2010	1.05803
112.2510	1.04851
112.3010	0.93874
112.3510	0.99676
112.4010	1.12529
112.4510	1.23441
112.5010	1.12909
112.5510	1.06501
112.6010	1.14024
112.6510	1.16246
112.7010	1.15586
112.7510	1.13037
112.8010	1.12484
112.8510	1.06836
112.9010	1.03245
112.9510	0.94334
113.0010	1.11769
113.0510	1.13574
113.1010	1.10646
113.1510	1.07139
113.2010	1.10092
113.2510	1.05572
113.3010	1.09061
113.3510	1.06272
113.4010	1.10081
113.4510	1.02669
113.5010	1.13861
113.5510	1.16438
113.6010	1.11126
113.6510	1.17565
113.7010	1.19423
113.7510	1.23527
113.8010	1.22529
113.8510	1.20143
113.9010	1.14168
113.9510	1.16252
114.0010	1.12040
114.0510	1.17188
114.1010	1.15490
114.1510	1.06925
114.2010	1.09421
114.2510	1.22622
114.3010	1.19030
114.3510	1.14848
114.4010	1.12944
114.4510	1.09924
114.5010	1.02160
114.5510	1.05767
114.6010	1.03027
114.6510	1.19190
114.7010	1.20961
114.7510	1.12708
114.8010	1.07923
114.8510	1.10124
114.9010	1.21688
114.9510	1.19914
115.0010	1.13110
115.0510	1.05501
115.1010	1.04589
115.1510	1.05745
115.2010	1.02651
115.2510	1.09381
115.3010	1.13952
115.3510	1.13536
115.4010	1.05531
115.4510	1.02452
115.5010	1.00917
115.5510	1.03035
115.6010	1.04574
115.6510	1.05184
115.7010	1.03238
115.7510	1.13916
115.8010	1.18377
115.8510	1.14962
115.9010	1.12373
115.9510	1.10550
116.0010	1.03096
116.0510	0.90031
116.1010	0.85847
116.1510	0.97766
116.2010	1.02549
116.2510	1.07459
116.3010	1.06629
116.3510	1.08993
116.4010	1.11269
116.4510	1.09223
116.5010	1.06294
116.5510	1.02725
116.6010	1.09288
116.6510	1.05434
116.7010	1.06013
116.7510	1.12733
116.8010	1.10869
116.8510	1.16790
116.9010	1.14463
116.9510	1.12302
117.0010	1.14172
117.0510	1.13220
117.1010	1.10905
117.1510	1.11582
117.2010	1.09296
117.2510	1.10108
117.3010	1.00144
117.3510	1.08755
117.4010	1.03707
117.4510	1.13316
117.5010	1.15507
117.5510	1.16265
117.6010	1.18434
117.6510	1.10867
117.7010	1.11738
117.7510	1.12224
117.8010	1.18745
117.8510	1.11097
117.9010	1.18593
117.9510	1.20130
118.0010	1.11909
118.0510	1.19616
118.1010	1.10090
118.1510	1.13088
118.2010	1.00293
118.2510	1.09122
118.3010	1.12160
118.3510	1.10729
118.4010	1.06367
118.4510	1.11012
118.5010	1.13347
118.5510	1.11724
118.6010	1.11389
118.6510	1.05621
118.7010	1.07289
118.7510	1.17924
118.8010	1.09008
118.8510	1.05946
118.9010	0.97963
118.9510	1.02561
119.0010	1.12448
119.0510	1.18691
119.1010	1.22526
119.1510	1.11349
119.2010	1.02721
119.2510	1.00250
119.3010	1.09756
119.3510	1.08244
119.4010	1.03266
119.4510	1.07078
119.5010	1.09036
119.5510	1.12170
119.6010	1.17981
119.6510	1.09536
119.7010	1.12875
119.7510	1.09704
119.8010	1.00279
119.8510	1.14197
119.9010	1.15234
119.9510	1.11560
120.0010	1.18298
120.0510	1.19597
120.1010	1.20159
120.1510	1.16970
120.2010	1.13849
120.2510	1.10551
120.3010	1.13103
120.3510	1.27039
120.4010	1.26483
120.4510	1.14776
120.5010	1.12687
120.5510	1.08436
120.6010	1.10848
120.6510	1.13886
120.7010	1.11595
120.7510	1.08723
120.8010	1.05952
120.8510	1.07946
120.9010	1.16741
120.9510	1.06864
121.0010	1.15872
121.0510	1.20291
121.1010	1.13513
121.1510	1.10771
121.2010	1.05580
121.2510	1.07828
121.3010	1.07174
121.3510	1.04042
121.4010	1.03245
121.4510	1.01698
121.5010	1.06226
121.5510	1.23005
121.6010	1.25925
121.6510	1.24709
121.7010	1.16091
121.7510	1.15380
121.8010	1.18309
121.8510	1.24699
121.9010	1.07914
121.9510	1.09082
122.0010	1.06984
122.0510	1.12890
122.1010	1.05608
122.1510	1.04633
122.2010	1.04245
122.2510	1.11779
122.3010	1.05132
122.3510	1.07578
122.4010	1.08637
122.4510	1.08819
122.5010	1.11185
122.5510	1.09518
122.6010	1.07367
122.6510	1.05932
122.7010	1.07123
122.7510	1.03394
122.8010	1.03977
122.8510	1.00949
122.9010	1.12539
122.9510	1.06192
123.0010	1.03509
123.0510	1.14026
123.1010	1.05488
123.1510	1.15174
123.2010	1.12737
123.2510	1.16002
123.3010	1.14097
123.3510	1.16648
123.4010	1.05962
123.4510	1.05098
123.5010	1.05880
123.5510	0.98997
123.6010	1.03088
123.6510	1.03826
123.7010	1.05905
123.7510	1.02326
123.8010	0.98369
123.8510	0.99659
123.9010	1.03672
123.9510	1.07146
124.0010	1.09222
124.0510	1.08098
124.1010	1.03343
124.1510	1.11372
124.2010	1.11853
124.2510	1.17340
124.3010	1.11805
124.3510	1.07627
124.4010	1.07722
124.4510	1.07840
124.5010	1.06738
124.5510	1.24127
124.6010	1.16597
124.6510	1.20773
124.7010	1.14280
124.7510	1.14849
124.8010	1.10181
124.8510	1.19794
124.9010	1.22980
124.9510	1.22203
125.0010	1.19909
125.0510	1.16934
125.1010	1.09076
125.1510	1.18420
125.2010	1.04696
125.2510	1.04769
125.3010	1.04740
125.3510	1.11388
125.4010	1.00552
125.4510	1.05479
125.5010	1.13081
125.5510	1.03655
125.6010	1.00685
125.6510	1.03811
125.7010	1.12237
125.7510	1.13218
125.8010	1.04927
125.8510	1.04108
125.9010	1.07577
125.9510	1.04899
126.0010	1.09837
126.0510	1.13010
126.1010	1.11712
126.1510	1.13192
126.2010	1.09440
126.2510	1.17758
126.3010	1.11451
126.3510	1.10998
126.4010	1.00675
126.4510	1.06533
126.5010	1.03415
126.5510	1.13917
126.6010	1.04274
126.6510	1.03112
126.7010	1.04630
126.7510	1.01271
126.8010	1.14501
126.8510	1.14708
126.9010	1.08099
126.9510	1.08706
127.0010	1.08796
127.0510	1.11374
127.1010	1.15121
127.1510	1.06064
127.2010	1.10180
127.2510	1.12658
127.3010	1.17291
127.3510	1.12837
127.4010	1.07728
127.4510	1.09251
127.5010	1.12574
127.5510	1.16155
127.6010	1.16565
127.6510	1.13662
127.7010	1.20090
127.7510	1.24482
127.8010	1.13584
127.8510	1.10066
127.9010	1.19204
127.9510	1.16943
128.0010	1.11852
128.0510	1.11925
128.1010	1.04581
128.1510	1.11652
128.2010	1.10352
128.2510	1.06812
128.3010	1.05073
128.3510	1.06604
128.4010	1.06204
128.4510	1.15341
128.5010	1.22317
128.5510	1.12360
128.6010	1.11925
128.6510	1.13998
128.7010	1.04691
128.7510	1.09429
128.8010	1.10351
128.8510	1.18578
128.9010	1.09040
128.9510	1.03318
129.0010	1.07068
129.0510	1.12753
129.1010	1.11120
129.1510	1.17989
129.2010	1.19343
129.2510	1.19093
129.3010	1.18831
129.3510	1.22365
129.4010	1.16324
129.4510	1.04018
129.5010	1.03622
129.5510	1.04981
129.6010	1.08837
129.6510	1.10809
129.7010	1.06338
129.7510	1.04036
129.8010	1.11917
129.8510	1.10554
129.9010	1.21841
129.9510	1.12916
130.0010	1.10931
130.0510	1.07141
130.1010	1.02751
130.1510	1.00995
130.2010	1.09921
130.2510	1.07356
130.3010	1.03909
130.3510	1.08550
130.4010	1.11510
130.4510	1.09284
130.5010	1.17779
130.5510	1.18718
130.6010	1.09017
130.6510	1.14902
130.7010	1.19205
130.7510	1.16062
130.8010	1.13108
130.8510	1.19339
130.9010	1.16602
130.9510	1.16994
131.0010	1.11020
131.0510	1.06945
131.1010	1.09976
131.1510	1.01926
131.2010	1.04547
131.2510	1.01456
131.3010	1.00241
131.3510	1.02068
131.4010	1.09734
131.4510	1.08898
131.5010	1.13113
