Epoch	Accuracy %
69.8510	70.22383
69.9010	70.61013
69.9510	72.41690
70.0010	74.58924
70.0510	72.75120
70.1010	73.87242
70.1510	71.53647
70.2010	72.50033
70.2510	69.98630
70.3010	71.57593
70.3510	68.64976
70.4010	68.82504
70.4510	67.94002
70.5010	68.79634
70.5510	71.59197
70.6010	70.10445
70.6510	72.06041
70.7010	73.24371
70.7510	73.33643
70.8010	72.78768
70.8510	72.20712
70.9010	71.15176
70.9510	70.82313
71.0010	68.16044
71.0510	67.00549
71.1010	68.67388
71.1510	70.95868
71.2010	68.48190
71.2510	69.58383
71.3010	71.36728
71.3510	72.88917
71.4010	74.24451
71.4510	73.58893
71.5010	71.27443
71.5510	69.08876
71.6010	70.32901
71.6510	73.50136
71.7010	72.61755
71.7510	68.86538
71.8010	71.46108
71.8510	71.87967
71.9010	71.51254
71.9510	71.87966
72.0010	70.95370
72.0510	70.76411
72.1010	68.42396
72.1510	67.40583
72.2010	67.92954
72.2510	68.68050
72.3010	72.62112
72.3510	70.68205
72.4010	72.26300
72.4510	71.16284
72.5010	68.84639
72.5510	69.63400
72.6010	69.95794
72.6510	69.01331
72.7010	69.23918
72.7510	69.55876
72.8010	70.60738
72.8510	70.77824
72.9010	70.30668
72.9510	70.21126
73.0010	72.00779
73.0510	71.36648
73.1010	70.64083
73.1510	71.46313
73.2010	70.80286
73.2510	69.89439
73.3010	69.30261
73.3510	68.02839
73.4010	69.24205
73.4510	70.95352
73.5010	69.22434
73.5510	67.85889
73.6010	68.26485
73.6510	68.06861
73.7010	68.02440
73.7510	70.30905
73.8010	70.28827
73.8510	69.14755
73.9010	68.79598
73.9510	70.41064
74.0010	70.70783
74.0510	69.72477
74.1010	71.20880
74.1510	71.23883
74.2010	69.56444
74.2510	70.03402
74.3010	69.80107
74.3510	69.95187
74.4010	70.57864
74.4510	68.50986
74.5010	72.25968
74.5510	72.23632
74.6010	71.07660
74.6510	70.22985
74.7010	72.91178
74.7510	70.29042
74.8010	70.89368
74.8510	70.54569
74.9010	70.39790
74.9510	72.62061
75.0010	72.41455
75.0510	71.41545
75.1010	72.15011
75.1510	74.40068
75.2010	72.76912
75.2510	73.17249
75.3010	72.15415
75.3510	71.53673
75.4010	71.84912
75.4510	71.36102
75.5010	70.72625
75.5510	70.54023
75.6010	71.50383
75.6510	70.55551
75.7010	70.49873
75.7510	70.23484
75.8010	69.28178
75.8510	70.54622
75.9010	70.38631
75.9510	71.38979
76.0010	70.96640
76.0510	69.94377
76.1010	70.21571
76.1510	70.55305
76.2010	70.22092
76.2510	69.59856
76.3010	70.01250
76.3510	70.99488
76.4010	71.02591
76.4510	69.49896
76.5010	71.55489
76.5510	69.73260
76.6010	71.30663
76.6510	71.61456
76.7010	72.48514
76.7510	72.29652
76.8010	70.09784
76.8510	71.37264
76.9010	69.28863
76.9510	70.84689
77.0010	71.28210
77.0510	69.66143
77.1010	68.55290
77.1510	68.45138
77.2010	70.36837
77.2510	70.70576
77.3010	72.64102
77.3510	73.82501
77.4010	69.58040
77.4510	71.18553
77.5010	71.65799
77.5510	69.73439
77.6010	70.13900
77.6510	72.07094
77.7010	70.46562
77.7510	71.88675
77.8010	72.38889
77.8510	70.16123
77.9010	70.21978
77.9510	71.86292
78.0010	70.08504
78.0510	71.19211
78.1010	68.75551
78.1510	71.33207
78.2010	71.03064
78.2510	71.83841
78.3010	72.21437
78.3510	70.80829
78.4010	73.02952
78.4510	74.24695
78.5010	71.83484
78.5510	71.48169
78.6010	70.01699
78.6510	70.04563
78.7010	71.09867
78.7510	71.78183
78.8010	70.54223
78.8510	70.37438
78.9010	71.34695
78.9510	74.35589
79.0010	71.93329
79.0510	71.73603
79.1010	70.47713
79.1510	70.78794
79.2010	71.00421
79.2510	70.19055
79.3010	70.78357
79.3510	70.41116
79.4010	69.60445
79.4510	68.99632
79.5010	69.38909
79.5510	69.28558
79.6010	69.85747
79.6510	71.44471
79.7010	69.82061
79.7510	68.86166
79.8010	70.75043
79.8510	67.79013
79.9010	67.45650
79.9510	67.67505
80.0010	69.36223
80.0510	70.32151
80.1010	69.24868
80.1510	69.56894
80.2010	71.21553
80.2510	71.04428
80.3010	70.47065
80.3510	68.70540
80.4010	70.50791
80.4510	73.24491
80.5010	73.78936
80.5510	74.59676
80.6010	73.75746
80.6510	70.85806
80.7010	70.96327
80.7510	70.36650
80.8010	67.20760
80.8510	68.86560
80.9010	70.19197
80.9510	70.70901
81.0010	72.76127
81.0510	71.36281
81.1010	70.71567
81.1510	70.78862
81.2010	72.65489
81.2510	70.59922
81.3010	70.31858
81.3510	69.65339
81.4010	68.90224
81.4510	71.30212
81.5010	68.47396
81.5510	69.32402
81.6010	68.61519
81.6510	69.36275
81.7010	70.17890
81.7510	69.25662
81.8010	69.95386
81.8510	67.96862
81.9010	68.25778
81.9510	68.04042
82.0010	70.97552
82.0510	70.79949
82.1010	71.11562
82.1510	71.60178
82.2010	71.44219
82.2510	71.60637
82.3010	70.55134
82.3510	69.48976
82.4010	70.79367
82.4510	70.54294
82.5010	71.92278
82.5510	70.25937
82.6010	71.36283
82.6510	69.87652
82.7010	71.46848
82.7510	71.11001
82.8010	72.71289
82.8510	73.03150
82.9010	72.60281
82.9510	74.00078
83.0010	72.79895
83.0510	72.21104
83.1010	70.96328
83.1510	71.57053
83.2010	72.15281
83.2510	72.19616
83.3010	70.89132
83.3510	70.24338
83.4010	71.53358
83.4510	70.77627
83.5010	69.82154
83.5510	69.62228
83.6010	70.29358
83.6510	70.18055
83.7010	68.03967
83.7510	68.79274
83.8010	68.75470
83.8510	67.53225
83.9010	67.82976
83.9510	68.65560
84.0010	67.39688
84.0510	68.92902
84.1010	70.57042
84.1510	69.18823
84.2010	70.33821
84.2510	72.44913
84.3010	71.60823
84.3510	70.82295
84.4010	70.75393
84.4510	71.45091
84.5010	71.32329
84.5510	71.89893
84.6010	72.78909
84.6510	71.51762
84.7010	70.83026
84.7510	70.12025
84.8010	71.84291
84.8510	70.75272
84.9010	71.34885
84.9510	71.28430
85.0010	70.33513
85.0510	68.57764
85.1010	70.10353
85.1510	71.05687
85.2010	72.90836
85.2510	72.18571
85.3010	69.43694
85.3510	69.30808
85.4010	69.19039
85.4510	69.42675
85.5010	69.58740
85.5510	70.10854
85.6010	71.67631
85.6510	69.48023
85.7010	69.85424
85.7510	72.21463
85.8010	72.73465
85.8510	75.11416
85.9010	71.19718
85.9510	70.21465
86.0010	70.85931
86.0510	73.47069
86.1010	71.86806
86.1510	70.32313
86.2010	69.89609
86.2510	68.35923
86.3010	69.85621
86.3510	70.37421
86.4010	69.21502
86.4510	68.65006
86.5010	71.74339
86.5510	73.63944
86.6010	72.01551
86.6510	72.51523
86.7010	73.59676
86.7510	70.68927
86.8010	70.82658
86.8510	69.36275
86.9010	71.42725
86.9510	70.38939
87.0010	69.02980
87.0510	69.23410
87.1010	68.30686
87.1510	68.32502
87.2010	68.33838
87.2510	71.14711
87.3010	68.52775
87.3510	68.10566
87.4010	71.00247
87.4510	70.21852
87.5010	69.76867
87.5510	70.63949
87.6010	69.84042
87.6510	70.90145
87.7010	72.92398
87.7510	72.09044
87.8010	71.48527
87.8510	74.42898
87.9010	71.29858
87.9510	71.01699
88.0010	69.78906
88.0510	70.55675
88.1010	69.44360
88.1510	69.22513
88.2010	68.09680
88.2510	66.86463
88.3010	68.09918
88.3510	69.01638
88.4010	68.92822
88.4510	70.60204
88.5010	69.60402
88.5510	67.98230
88.6010	68.70431
88.6510	69.62058
88.7010	70.95929
88.7510	71.72996
88.8010	72.06776
88.8510	71.96698
88.9010	70.36306
88.9510	70.22258
89.0010	70.35526
89.0510	72.16132
89.1010	72.74491
89.1510	71.44705
89.2010	72.79698
89.2510	72.38852
89.3010	72.04912
89.3510	72.93063
89.4010	70.98566
89.4510	71.32429
89.5010	70.22938
89.5510	69.02596
89.6010	69.25454
89.6510	70.48713
89.7010	70.55791
89.7510	70.42847
89.8010	71.18612
89.8510	73.35554
89.9010	73.02710
89.9510	71.72971
90.0010	72.08226
90.0510	71.92271
90.1010	72.66120
90.1510	73.30378
90.2010	71.69031
90.2510	73.13714
90.3010	71.48876
90.3510	72.28977
90.4010	71.96650
90.4510	71.97275
90.5010	71.19655
90.5510	72.56690
90.6010	70.44590
90.6510	72.33063
90.7010	69.43913
90.7510	68.43448
90.8010	67.20706
90.8510	69.46743
90.9010	70.65519
90.9510	71.50586
91.0010	70.05200
91.0510	73.80669
91.1010	73.19643
91.1510	73.77371
91.2010	73.07383
91.2510	73.38977
91.3010	74.45875
91.3510	75.15914
91.4010	72.85049
91.4510	73.51307
91.5010	72.20539
91.5510	71.93977
91.6010	71.79140
91.6510	71.77575
91.7010	71.19119
91.7510	72.75041
91.8010	73.62950
91.8510	71.16504
91.9010	72.42317
91.9510	72.94482
92.0010	72.32158
92.0510	74.55491
92.1010	72.01610
92.1510	70.72460
92.2010	72.14030
92.2510	73.87983
92.3010	72.39876
92.3510	70.38902
92.4010	69.10604
92.4510	69.06977
92.5010	69.90606
92.5510	70.62161
92.6010	70.23472
92.6510	70.94551
92.7010	73.37351
92.7510	71.39322
92.8010	72.21850
92.8510	69.40189
92.9010	70.68765
92.9510	71.61490
93.0010	71.80809
93.0510	69.31738
93.1010	68.37524
93.1510	69.49360
93.2010	71.21671
93.2510	70.34684
93.3010	69.73050
93.3510	69.93705
93.4010	71.14401
93.4510	70.08142
93.5010	70.02135
93.5510	72.16409
93.6010	72.61316
93.6510	73.27126
93.7010	71.86738
93.7510	69.93111
93.8010	70.60828
93.8510	70.31672
93.9010	69.53824
93.9510	69.86697
94.0010	70.64496
94.0510	70.64497
94.1010	70.12759
94.1510	70.03052
94.2010	70.14971
94.2510	67.22076
94.3010	71.36360
94.3510	71.44807
94.4010	69.94458
94.4510	70.70915
94.5010	68.85450
94.5510	68.11361
94.6010	69.76247
94.6510	70.91590
94.7010	70.63004
94.7510	72.97733
94.8010	70.90031
94.8510	70.04098
94.9010	70.23093
94.9510	70.28512
95.0010	69.04415
95.0510	70.16897
95.1010	72.13660
95.1510	72.92289
95.2010	73.40894
95.2510	73.06462
95.3010	72.95614
95.3510	73.66306
95.4010	73.33373
95.4510	72.75349
95.5010	74.10571
95.5510	73.74207
95.6010	73.08466
95.6510	72.91358
95.7010	72.63302
95.7510	71.27461
95.8010	70.09823
95.8510	70.66059
95.9010	69.29689
95.9510	67.18888
96.0010	69.62578
96.0510	72.93326
96.1010	72.43313
96.1510	70.49373
96.2010	71.82616
96.2510	71.00012
96.3010	72.30392
96.3510	71.06720
96.4010	71.67143
96.4510	72.48593
96.5010	72.70395
96.5510	71.70336
96.6010	69.13725
96.6510	70.81697
96.7010	70.26590
96.7510	67.69978
96.8010	71.21633
96.8510	72.28657
96.9010	71.62957
96.9510	72.11089
97.0010	70.28919
97.0510	69.03494
97.1010	68.06966
97.1510	69.91200
97.2010	72.11218
97.2510	71.95067
97.3010	71.66465
97.3510	70.10974
97.4010	69.90539
97.4510	70.01235
97.5010	70.54872
97.5510	69.45423
97.6010	69.94511
97.6510	71.15663
97.7010	71.24647
97.7510	70.38677
97.8010	69.99030
97.8510	70.05603
97.9010	70.38746
97.9510	71.25656
98.0010	72.59551
98.0510	72.01123
98.1010	70.44395
98.1510	71.62893
98.2010	71.46509
98.2510	73.50762
98.3010	71.93564
98.3510	72.77748
98.4010	69.65216
98.4510	73.27866
98.5010	72.93768
98.5510	70.51758
98.6010	69.48419
98.6510	69.98262
98.7010	71.33182
98.7510	71.67997
98.8010	70.24705
98.8510	72.02853
98.9010	72.71138
98.9510	71.82425
99.0010	72.20503
99.0510	72.58027
99.1010	73.20338
99.1510	72.42570
99.2010	71.98917
99.2510	72.41256
99.3010	70.44113
99.3510	70.71563
99.4010	71.29518
99.4510	73.18801
99.5010	73.76536
99.5510	73.40414
99.6010	73.21842
99.6510	70.28458
99.7010	70.87365
99.7510	68.96315
99.8010	68.32178
99.8510	69.45123
99.9010	69.28554
99.9510	68.56557
100.0010	69.28564
100.0510	69.42639
100.1010	69.98236
100.1510	71.41280
100.2010	72.26602
100.2510	71.28440
100.3010	72.46450
100.3510	73.63332
100.4010	72.16927
100.4510	71.04313
100.5010	69.24244
100.5510	69.18803
100.6010	69.98253
100.6510	73.78622
100.7010	72.17367
100.7510	70.75186
100.8010	71.44297
100.8510	72.11283
100.9010	70.37405
100.9510	70.99465
101.0010	71.33063
101.0510	71.48997
101.1010	71.54822
101.1510	69.55942
101.2010	70.11245
101.2510	70.52516
101.3010	70.21192
101.3510	71.10621
101.4010	70.59156
101.4510	69.80412
101.5010	72.90265
101.5510	72.09370
101.6010	71.08862
101.6510	71.94178
101.7010	70.18015
101.7510	69.43887
101.8010	70.40270
101.8510	69.77677
101.9010	72.12990
101.9510	73.22110
102.0010	73.13139
102.0510	72.86593
102.1010	69.33888
102.1510	69.55841
102.2010	72.25013
102.2510	73.54967
102.3010	73.91348
102.3510	72.45671
102.4010	72.13283
102.4510	73.60460
102.5010	74.17933
102.5510	72.58868
102.6010	72.58875
102.6510	72.26652
102.7010	72.11542
102.7510	72.21828
102.8010	72.04320
102.8510	73.78801
102.9010	73.41713
102.9510	74.17901
103.0010	73.04959
103.0510	71.67608
103.1010	69.40811
103.1510	70.93139
103.2010	70.49242
103.2510	68.93832
103.3010	70.63251
103.3510	68.93455
103.4010	68.41367
103.4510	68.90976
103.5010	70.27462
103.5510	71.94919
103.6010	71.87083
103.6510	71.09839
103.7010	71.44583
103.7510	69.79386
103.8010	72.52979
103.8510	71.49138
103.9010	71.33538
103.9510	72.34205
104.0010	72.93751
104.0510	71.28990
104.1010	71.82721
104.1510	72.23868
104.2010	71.28270
104.2510	72.04910
104.3010	70.11289
104.3510	70.70407
104.4010	71.42565
104.4510	69.42847
104.5010	72.25138
104.5510	73.78648
104.6010	70.85560
104.6510	71.27723
104.7010	71.22771
104.7510	69.70013
104.8010	68.11413
104.8510	71.49638
104.9010	72.00381
104.9510	69.54318
105.0010	70.83198
105.0510	72.00530
105.1010	71.83216
105.1510	70.98877
105.2010	71.66252
105.2510	70.48216
105.3010	71.91544
105.3510	70.66338
105.4010	70.56698
105.4510	71.27739
105.5010	70.79250
105.5510	71.72551
105.6010	71.63004
105.6510	69.63685
105.7010	68.45828
105.7510	70.37610
105.8010	69.98027
105.8510	73.08518
105.9010	73.82172
105.9510	73.25668
106.0010	70.01090
106.0510	71.06311
106.1010	70.21919
106.1510	68.42178
106.2010	69.04573
106.2510	67.78860
106.3010	71.53880
106.3510	72.87104
106.4010	73.79293
106.4510	74.42355
106.5010	73.32882
106.5510	73.38793
106.6010	71.40335
106.6510	69.48665
106.7010	69.74995
106.7510	72.03321
106.8010	72.34185
106.8510	72.39118
106.9010	70.71119
106.9510	70.16265
107.0010	68.99068
107.0510	70.48678
107.1010	69.91223
107.1510	69.59140
107.2010	69.95345
107.2510	71.33375
107.3010	72.58036
107.3510	72.25148
107.4010	71.58836
107.4510	71.96543
107.5010	70.78189
107.5510	70.85522
107.6010	67.91579
107.6510	70.60484
107.7010	70.65048
107.7510	70.57940
107.8010	70.64456
107.8510	72.62445
107.9010	72.29856
107.9510	71.73406
108.0010	71.12895
108.0510	69.36342
108.1010	68.98814
108.1510	69.88699
108.2010	70.31019
108.2510	69.25262
108.3010	72.62537
108.3510	71.94164
108.4010	70.56767
108.4510	70.54358
108.5010	72.24106
108.5510	72.27901
108.6010	71.34848
108.6510	71.47501
108.7010	70.95640
108.7510	72.06160
108.8010	71.52597
108.8510	70.64295
108.9010	68.96790
108.9510	68.89572
109.0010	68.62597
109.0510	69.67955
109.1010	71.67584
109.1510	71.16322
109.2010	69.59227
109.2510	70.01190
109.3010	71.61536
109.3510	73.39567
109.4010	70.71499
109.4510	69.26692
109.5010	69.91877
109.5510	70.87470
109.6010	70.26869
109.6510	69.66783
109.7010	70.53950
109.7510	70.89263
109.8010	73.48823
109.8510	71.34591
109.9010	72.30768
109.9510	72.07304
110.0010	73.48551
110.0510	72.76628
110.1010	72.87203
110.1510	71.22020
110.2010	67.88993
110.2510	67.67818
110.3010	69.15616
110.3510	71.49588
110.4010	70.54688
110.4510	73.20664
110.5010	71.90611
110.5510	70.72225
110.6010	69.72973
110.6510	68.72733
110.7010	69.14504
110.7510	70.37182
110.8010	69.42359
110.8510	71.66702
110.9010	71.70081
110.9510	71.36466
111.0010	71.02338
111.0510	72.87664
111.1010	71.68661
111.1510	73.58390
111.2010	73.65330
111.2510	74.32650
111.3010	73.11580
111.3510	71.87797
111.4010	71.84284
111.4510	71.99262
111.5010	72.40836
111.5510	73.88229
111.6010	72.89693
111.6510	73.17204
111.7010	73.10302
111.7510	71.16239
111.8010	71.13283
111.8510	69.17133
111.9010	70.65224
111.9510	69.32945
112.0010	69.39214
112.0510	70.29575
112.1010	69.97259
112.1510	71.00589
112.2010	72.98833
112.2510	72.40047
112.3010	74.54294
112.3510	72.96893
112.4010	70.80513
112.4510	67.88431
112.5010	70.92961
112.5510	71.92098
112.6010	70.56461
112.6510	69.50018
112.7010	70.68207
112.7510	71.35780
112.8010	71.52168
112.8510	73.50283
112.9010	73.88546
112.9510	75.37917
113.0010	71.37378
113.0510	70.77689
113.1010	71.20636
113.1510	72.81595
113.2010	71.94414
113.2510	73.14220
113.3010	72.16175
113.3510	73.01749
113.4010	71.91459
113.4510	72.93930
113.5010	70.63364
113.5510	70.97968
113.6010	71.96323
113.6510	69.18700
113.7010	69.12197
113.7510	69.01061
113.8010	69.09378
113.8510	68.63170
113.9010	70.76621
113.9510	71.25785
114.0010	71.40517
114.0510	69.94400
114.1010	69.43734
114.1510	71.39966
114.2010	70.46369
114.2510	67.40906
114.3010	68.21316
114.3510	67.78281
114.4010	68.50713
114.4510	70.40425
114.5010	72.31465
114.5510	72.65153
114.6010	72.73136
114.6510	70.57122
114.7010	69.05030
114.7510	70.99183
114.8010	72.81412
114.8510	72.98650
114.9010	70.68489
114.9510	70.43315
115.0010	70.89318
115.0510	71.91065
115.1010	72.40961
115.1510	72.56534
115.2010	71.75496
115.2510	70.18922
115.3010	69.75806
115.3510	70.05504
115.4010	71.35901
115.4510	71.44135
115.5010	72.15847
115.5510	72.26149
115.6010	71.75183
115.6510	72.46894
115.7010	73.12421
115.7510	72.02814
115.8010	70.48859
115.8510	70.92245
115.9010	70.94122
115.9510	70.98523
116.0010	72.28346
116.0510	75.17495
116.1010	76.29647
116.1510	73.26720
116.2010	72.30365
116.2510	71.54637
116.3010	71.90006
116.3510	71.91974
116.4010	71.54917
116.4510	71.66457
116.5010	71.77315
116.5510	71.94232
116.6010	70.97225
116.6510	72.24347
116.7010	71.85819
116.7510	69.71557
116.8010	70.98138
116.8510	69.53704
116.9010	70.49384
116.9510	69.71875
117.0010	70.34253
117.0510	70.52405
117.1010	71.72406
117.1510	71.20447
117.2010	71.80520
117.2510	71.63269
117.3010	72.33554
117.3510	71.41106
117.4010	70.72873
117.4510	69.93130
117.5010	70.82602
117.5510	69.58044
117.6010	69.05500
117.6510	71.47613
117.7010	71.80356
117.7510	71.28405
117.8010	69.47864
117.8510	70.58943
117.9010	69.45823
117.9510	69.50222
118.0010	71.37344
118.0510	69.78343
118.1010	71.59525
118.1510	70.31123
118.2010	73.53143
118.2510	71.76729
118.3010	70.79099
118.3510	72.02478
118.4010	72.93720
118.4510	70.88987
118.5010	70.12553
118.5510	71.12759
118.6010	71.17419
118.6510	72.43524
118.7010	71.98852
118.7510	70.24770
118.8010	72.12314
118.8510	73.06373
118.9010	74.28452
118.9510	72.75770
119.0010	71.25438
119.0510	69.58569
119.1010	68.12575
119.1510	70.13137
119.2010	71.81549
119.2510	72.72834
119.3010	71.86669
119.3510	71.18070
119.4010	72.29180
119.4510	71.82141
119.5010	71.47246
119.5510	71.34467
119.6010	69.33644
119.6510	71.72193
119.7010	71.25967
119.7510	71.00700
119.8010	73.15701
119.8510	70.06021
119.9010	71.23581
119.9510	70.44340
120.0010	69.33113
120.0510	69.30978
120.1010	69.22202
120.1510	69.75105
120.2010	70.24945
120.2510	71.18595
120.3010	71.35434
120.3510	69.60832
120.4010	69.06788
120.4510	72.52211
120.5010	72.65868
120.5510	73.41990
120.6010	70.82031
120.6510	69.63899
120.7010	70.70308
120.7510	72.18018
120.8010	73.96394
120.8510	72.95727
120.9010	72.20585
120.9510	72.89855
121.0010	71.28169
121.0510	68.17006
121.1010	70.23361
121.1510	71.08657
121.2010	71.81768
121.2510	72.10596
121.3010	72.86142
121.3510	72.56091
121.4010	72.51736
121.4510	71.44214
121.5010	70.64112
121.5510	67.60301
121.6010	67.99440
121.6510	68.85215
121.7010	68.88257
121.7510	69.79405
121.8010	69.82793
121.8510	69.31963
121.9010	72.80719
121.9510	71.94519
122.0010	71.12321
122.0510	69.85818
122.1010	72.38121
122.1510	72.77560
122.2010	72.18562
122.2510	69.80495
122.3010	72.47137
122.3510	71.05497
122.4010	71.08636
122.4510	71.23881
122.5010	71.08060
122.5510	71.30882
122.6010	72.35859
122.6510	72.65097
122.7010	71.67526
122.7510	72.78191
122.8010	73.04483
122.8510	74.21523
122.9010	71.56835
122.9510	71.79845
123.0010	72.49570
123.0510	70.65324
123.1010	72.62546
123.1510	70.04371
123.2010	70.12801
123.2510	69.97851
123.3010	70.31361
123.3510	70.73543
123.4010	72.06191
123.4510	72.06520
123.5010	71.83453
123.5510	73.38324
123.6010	73.55493
123.6510	73.17146
123.7010	72.49894
123.7510	73.68570
123.8010	74.77283
123.8510	73.63628
123.9010	72.33219
123.9510	71.68467
124.0010	70.60837
124.0510	71.63830
124.1010	72.98988
124.1510	70.90064
